,gfcc_0,gfcc_1,gfcc_2,gfcc_3,gfcc_4,gfcc_5,gfcc_6,gfcc_7,gfcc_8,gfcc_9,gfcc_10,gfcc_11,gfcc_12,gfcc_13,gfcc_14,gfcc_15,gfcc_16,gfcc_17,gfcc_18,gfcc_19,gfcc_20,gfcc_21,gfcc_22,gfcc_23
31,0.027979622942100654,-0.003594547728581409,-0.0033515871277932444,-0.005767951077207647,-0.0007912771216916923,0.0005957434226337918,0.0008489423292508543,0.001364876227138841,0.0002467427976660402,-0.001574912939527211,-0.00023278960866127658,-0.0006420800011851812,0.0003539758192094633,0.0003600775597366063,0.0002370471969702359,-0.0005370763095023319,0.0004246192706149401,-0.00012488797517609153,7.502930036907875e-06,-0.000661165669489884,-0.00012700155382484898,-0.0005014406176814304,-0.00020393214442192623,0.00017567132848629485
32,0.03749229184809628,-0.002303445259824504,-0.005635334197706695,-0.00402261643759849,-0.002286216704568226,-0.000932937082767914,-0.00028201987702788315,0.0014648913970430114,0.0008294980065625144,-0.0009515646322529589,-0.0007818507763914083,-0.001028148809666761,0.0008316825136337083,0.0003541380830394042,0.0002969094390952398,-0.0002811076951522656,0.0004366663854525413,-0.0005068226745295185,-0.0001576441639968293,-0.0006035927603509427,-0.0006260382157508189,-0.0004544710510291121,-0.00030310637439607445,-0.0004043394758748588
33,0.039613269106657835,0.0004046468054294789,-0.006593855345822371,-0.00709065381974771,-0.0033862951753987,-0.0010557037591586889,0.0007686080119000242,0.0028385536779744337,0.000828004506395972,-0.0014992176606682423,0.0006555303752350686,-0.000723054080116304,-0.0002982834384208696,-0.00024080201148715989,6.600346848038204e-05,-0.0007739888186389213,0.0005881358197411123,0.00014681815848979104,0.0005122924858410994,-0.000374528953608207,-0.0006197656806003526,-0.0008772384895281923,-0.0009721754801024575,-0.00027070518154685984
34,0.023347703520720183,-0.004931338494544085,-0.0009488533880591877,-0.003181498083315674,-0.0003333737300709861,0.00015789626450337098,0.00014056254877926568,-0.0006781679051809053,0.0002540092075525609,-0.0003230990496700493,0.00010642926763338733,-0.000555140704414097,0.000557865417868106,-0.00017787859035137731,0.00012457733432737875,-0.000486071567456784,0.00020750657957099584,-0.00015373989631694903,0.0002055561132330852,-0.0004065765957074596,-0.0003182194383231775,-0.0004394241150673133,-6.24215651858529e-05,-6.827730427756404e-05
35,0.04606839817613789,0.0028875606058613953,-0.008339544420436659,-0.004657838627932145,-0.00031577185308639575,-0.0018544968300799223,-0.002090337387224208,0.0011284933944638957,-0.0006167255493756097,-0.0017168893271815912,0.0005044241871989273,0.0005312082982041501,0.0013679974636516422,6.065975479397905e-05,-0.0001953760184057892,-0.0007583017307377618,-0.00040139613418030255,-0.0011414644326163282,-7.403828171913036e-05,5.4686009111547736e-05,-0.0003267056876405701,-0.0008904925715938042,-0.0006943830737691616,-0.00043303747571509383
36,0.050696662312953014,-0.0019957642994689636,-0.012048652034686034,-0.0068203614423007234,-0.0018143432190280936,-0.0006022152893132982,-0.0005136172940861724,0.004006898769546271,0.0008157964190238949,-0.0022084314227652766,-0.0004351624782420437,-0.00020961262487206669,0.0011882964232897942,0.0007940078215569827,-0.0004818619405690964,-0.0014599284368700957,7.831487897429794e-05,-0.0004318795588972946,-0.00017917790535638546,-0.0004106988532274275,-0.00014396589359058542,-0.00011903406419619343,5.3161767845706195e-05,-0.0001485399553483506
37,0.04680051228421069,-0.002301514884881691,-0.011960192105015406,-0.006313060427504015,-0.0010970914133968473,-0.0007520200573322435,0.00024093108284448317,0.00442660885866512,0.0007721458343966962,-0.002198420175970191,-0.0007336388388013151,-0.0010330814100794035,0.0005566625337140594,0.0009541415595819541,0.00036419538251277736,-0.0011238536171191173,-0.00010821663839761711,-0.00046745674810143653,0.00012765653603156066,-0.0001837624791704401,-7.3496884068665145e-06,-0.00038117780469570516,-0.0005492525795408773,-0.0005641063774415846
38,0.041821091261686504,-0.0018830416143624103,-0.009796946301729434,-0.006011455493471634,-0.0005135956707915199,-0.0006298347995836066,-1.9170578298245e-05,0.0032497397882050075,0.0006959310896148871,-0.0021928039958449613,-0.0007215534374425851,-0.000859301712846088,0.0006593711470998192,0.000832665113452901,1.8426155126577737e-05,-0.0008540865055289586,0.0006178535757593194,-2.5660332191421673e-06,-0.00017514439349260494,-0.0010280423179482338,-0.00043347026281679646,-0.0002443520214341103,-0.00024188944600644192,-0.00013835495296551226
39,0.03551366443062912,-0.002852082748838895,-0.0071173739483098575,-0.005012612820274798,-0.00040798398832390785,-0.001339082644086531,-0.00010708012065574833,0.0032489443341573642,0.0008207259053931702,-0.0018502931144539917,-0.0006563811556941794,-0.0006133953506028575,0.00039656577946734894,0.00023215224741964644,0.0005509349004935086,-0.0007733178275043889,0.00045402373290051026,-0.00017691541023469112,-2.1143160972322224e-05,-0.000828555349853776,-0.00039977748923947595,-0.00014298362152653592,-0.00015201615013118175,-5.899464200198507e-05
40,0.038558391997879464,-0.0012977200168052235,-0.008736450628201577,-0.007423418625078521,-0.0001691661892461815,0.0007214850508495464,0.0005192658515395649,0.0018892004097844316,0.00017032571126342856,-0.0013556461549826127,-0.0007471129621432263,-0.0007372212140183472,0.0011433513505285863,0.000635964803932236,5.3779164596244405e-05,-0.0014544194823664488,0.0002795094237779672,0.0002151254764899428,0.00020789518062655965,-0.0006909043110495015,-0.0004496883191786225,-0.0004350245451558821,-0.00017913198116069237,-0.00011142033448702698
41,0.03971130472235865,-0.0008309498567988671,-0.008137854647151839,-0.006699011374741354,-0.0010204295818691841,-0.00036628679206509776,0.00020790863315772403,0.0021949354102752017,0.00039827081555332154,-0.0015846022883112148,-0.0004450067948090451,-0.0005216200640658511,0.0009953506386828682,0.0004278592145339796,-0.00017277570041550924,-0.0011133808998066085,0.00048389588540636826,-3.830504527388167e-05,0.00011186742226343905,-0.0006321791361689493,-0.000454659720305777,-0.0005008826845672356,-0.0003918217585642824,-0.0002058620323878455
42,0.023765208712012417,-0.005112510945615503,-0.0002788728526724587,-0.0037023391905931504,-0.0009136404643328939,0.00019609332067433148,-0.00013227093138567435,0.000246734650292304,4.9900411023860374e-05,-0.0005333898672740047,-0.0002221589118194191,-0.0002827205286084217,0.0006595327910024844,-0.00012646446402442673,0.0003064620588726365,-0.00047946313540973395,0.000510751370900139,-0.0003597844799437929,0.0002646666736198639,-0.0005364471425827143,-0.0004984130656024586,-0.00016293081944142738,-0.0004933928556171298,5.876145366251143e-05
43,0.04417056121637636,-0.002620189020417107,-0.008996018281749953,-0.0065287873791562475,-0.002138339450979112,-0.0014224123983307471,0.0005904932017987278,0.003521922173060285,0.0013870620057746799,-0.0008504443651685824,-0.0012136477751799888,-0.0008346766606195085,0.00028592251699035827,0.0001288487418397358,0.0003802996204580508,-0.00042646422887508776,-4.461054159254359e-05,-0.0004771052476704701,0.00014948529309230177,-0.0005967745251951764,-0.0002767130294761426,-0.0003621442108807556,5.535912996883338e-05,-1.653741654087391e-05
44,0.045859203273054656,0.0012162487920595745,-0.009583391938538606,-0.008757238159228346,-0.002846368052477239,-0.0009721780059457692,0.0011051743488232405,0.003940523470305822,0.0011182434921377712,-0.002172931621489427,-0.0016029265069887949,-0.000424936119765047,0.0015219314320383383,0.00012350348419370552,-0.0001144465751507848,-0.0005477129117694205,0.00012533053746008503,-0.0006525601369224363,-0.0002705595084014941,-0.000628041662709684,-0.0002155454140558187,-0.0002958816656862743,3.341537116809671e-05,7.232449203468369e-05
45,0.04170768413294712,0.002036546468289418,-0.009210482396543243,-0.008309226165300776,-0.0010256377824318923,-0.0010969741701406268,-0.0001996546213372398,0.0021972994855461087,0.0017089736803468794,-0.001436925129862207,-0.0007421277707524462,-0.0005691193536402973,0.0008553122463226514,-0.00014534749228729244,-7.572462478422292e-05,-0.0005378968113317296,0.0003697292406862677,-0.0001680281490184929,0.00013354761807155965,-0.00028673426688669435,-0.0004513871105922435,-0.0010006280919156883,-0.0007260019593186393,-0.00021179264082090736
46,0.03569350682777134,-0.0032811478654105907,-0.006781982773574487,-0.0052703767174809,-0.0010237349263183583,-0.00027986109434723007,0.0005958893718434851,0.0022344441507664977,0.0003689324521396458,-0.0017677950690864466,-0.0006129244726736246,-0.00038825209100629507,0.001037085760165221,0.0004073019832767576,6.323142593460026e-05,-0.0012979326479613613,-6.395682488681525e-05,0.00018466526225400316,0.0005218785838219587,-0.00030502086855744296,-0.0004204045799048472,-0.0006668058745738879,-0.00036756509317139815,-0.0002719364604023976
47,0.03947952769514707,-0.0034866797584766187,-0.008656063968486729,-0.003213555411266458,0.00024970026775816807,-0.00046122977972215377,5.490471248850943e-05,0.0012026072835676408,-0.00041120266665593835,-0.0018317572565130437,0.0003076751443357735,0.00027411564763587056,0.0011125797496628702,-4.274008221720283e-05,-0.00044596520582723155,-0.0009349057870954923,0.0002640432219951566,-0.00025793279320750624,6.773942262213886e-05,-0.0005056760931357635,-0.0003725567225268004,-0.0003151848057748233,-1.3962101724333197e-05,-0.000124994608555304
48,0.040751667341045135,-0.0004905224621926852,-0.008785855153412056,-0.00761886235999722,-0.0022468605891498438,0.00030129415580226266,0.0019169602763468374,0.0023455325553645885,-0.0001995756754527773,-0.0015279394028109331,0.00015859395591990162,-0.0005707180019963326,0.0007016685062911108,-2.0917616325054272e-05,-6.479726593775312e-05,-0.0007793857136119062,0.0002771181551102931,-0.0003244300498250144,-0.00014781714551961064,-0.00035858308501163596,0.00010537268232258832,-0.0004400138063065838,-0.0003187000962986883,-0.00017727407842624995
49,0.035022416997307036,-0.005160130649042443,-0.006410998840588049,-0.004252768683464911,-0.0007823926201105028,-0.00035310691038195033,-5.469511181492238e-05,0.0024286897922124076,0.0007002672837356505,-0.0014432279902975812,-0.00018427294187972867,-0.0005151896624434467,0.0007659128667745019,-8.290717122198174e-05,-0.00047932817861323976,-0.00023982987125342392,0.0007080161620886345,-0.0006460202455969863,0.00012468778531858984,-0.0003121244487291486,-4.284659746492017e-05,-0.00027322561054156743,-0.0003469658002084842,-0.0004871892325239462
50,0.025603051158512878,-0.004257262087098289,-0.0016963456566622174,-0.00395472338163363,-0.0016319741320709302,-0.0007171175105023593,0.0009269349034301207,0.0012739288167349938,0.0005685228726685075,-0.0014220198987870418,-9.632902876328043e-05,-0.00046210724110630307,0.0004948102203444256,9.266996222111951e-06,2.312186456290043e-06,-0.00041929208246115887,0.0004705852431749033,-0.0002464672144905404,0.00028088856760885854,-0.00021214204408405307,-0.00025801908144216487,-0.0006523279809901678,-0.00048034363239543365,-0.00022605883186470126
51,0.031483948824119305,-0.0033596426908164504,-0.005590023769470677,-0.0062744818289598835,-0.00021811416380615301,0.0014204779652777476,0.0005653193566497112,0.0007619670902065492,3.117134690418888e-05,-0.0018395800872569095,-6.450684136058241e-05,0.0005447543183370558,0.0008282494969238298,-0.00021843165417646907,-0.00041787766428429525,-0.000985036364269011,0.0007868815944232061,0.00030613102106802646,0.0002003381769341899,-0.0008257659247723512,-0.00028055985190202006,-0.00018985837804149486,-0.0004310723960805212,-0.0004786547871516695
52,0.03859284373237842,0.00032389246327063577,-0.008865536883559165,-0.010297808304181994,-0.0016962082860678828,0.0026514238507856294,0.0020334431498485813,0.0017541068769744196,-0.0004534101425797002,-0.002190368219591769,7.996414277543497e-05,-0.0002605963153285253,0.0008659885588184383,0.0002872923442978418,-6.975862200373802e-05,-0.0011809503424438784,0.0001673651742644317,2.006256228401115e-05,0.0005044874054291888,-0.00013089026589665763,-0.00036847144541621985,-0.000700432771656952,-0.000764771986147667,-0.00027015147096229986
