,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
2185,31.119467,0.20119146,24.917854,32.44745,35.447372,10.529518,270.9905,363.42365,115.02689,103.84669,0.30648163,0.77280796,0.11521625,0.24429893,0.45642564,0.34120938,4.806064,3.1755772,3.0620334,2.4566262,0.065272346,1.4943767,1.6079079,0.71054184,1.8242992,3.064701,1.6177187,5.3846693,15.141747,0.60340095,491.8494,0.41386798,1233.5469,0.19713655,-109.81701,-0.8830588,1496.8594,0.15617667,-105.658195,-0.88292855,2512.4583,0.10544437,-108.55152,-0.8320403,-8.850562,-0.5543419,19.195623,0.3156159,0.07452685,0.4120483,-0.02053201,-0.59745467,-2.126896,10.586102,0.03386688,-0.0068602734,2.5188918,2.1876316,0.21538462,0.21129148,0.24978259,0.304827
2186,31.217447,0.17704049,30.488697,31.98838,34.82856,4.339863,258.02673,375.4614,113.12803,188.45618,0.33322057,0.7028748,0.13512284,0.2784707,0.48209363,0.3469708,5.34283,4.121821,3.5340712,2.8098044,0.057454493,1.612837,1.6065828,0.721449,2.1999702,2.17021,0.41708854,29.070635,15.27182,0.7930077,525.0023,0.47860757,1264.5494,0.23096111,-87.82574,-1.0975175,1533.2072,0.16740938,-86.56618,-1.036275,2530.4749,0.11710366,-88.54548,-0.9951085,-10.18583,-0.52822345,19.252615,0.3470474,0.07943086,0.38418263,-0.022821633,-0.5184782,-4.3009605,12.053438,0.03561293,-0.006884038,3.0278234,1.9736842,0.29333332,0.23439044,0.22899999,0.2743155
2187,33.966347,0.16387588,31.052063,33.13921,36.347088,5.295025,263.46838,316.86795,94.03662,155.25345,0.5388601,0.69246495,0.22333276,0.46872258,0.78304017,0.5597074,8.346269,5.275766,5.4514837,3.6918743,0.03668071,1.636366,1.3970553,0.6326819,3.6626487,1.3741059,-0.87766814,-13.711493,14.711084,0.79079425,573.96326,0.47170195,1276.4005,0.2225666,-64.056625,-1.4302856,1559.6252,0.17000379,-58.283264,-1.4275504,2600.8572,0.1094621,-62.633583,-1.2773864,-8.32107,-0.7102366,19.084595,0.4304603,0.08200652,0.36341077,-0.022724714,-0.5265861,-3.0327,10.265126,0.03463913,-0.01074476,3.1365316,2.071772,0.34464285,0.29765728,0.13306123,0.16505045
2188,31.606539,0.22339466,28.364315,31.389608,34.822334,6.4580193,357.3298,524.4107,176.6546,302.04642,0.34541887,0.8916298,0.095296584,0.25284114,0.53329265,0.43799606,5.3292346,3.7721806,3.207171,3.5824056,0.057252202,1.5160127,1.5084268,0.70377904,1.9625379,2.7452524,-1.583818,-6.2612815,12.5633135,0.9270126,565.4253,0.46470922,1282.4222,0.25649366,-111.3164,-0.8761346,1576.7794,0.1730651,-105.70807,-0.8932227,2584.2896,0.11027365,-107.60612,-0.8539827,-7.6023207,-1.001169,17.207638,0.5534836,0.07788404,0.42825466,-0.022269476,-0.5797913,-2.6903167,10.302795,0.026047114,-0.0065105003,1.7237569,2.1681416,0.21591836,0.2050776,0.25511625,0.31553105
2189,30.526716,0.20255975,27.880878,30.68886,33.76181,5.880932,339.74405,518.3831,224.30133,293.36594,0.28854224,0.709588,0.09865937,0.24071947,0.44493946,0.3462801,4.4097447,2.65846,3.2556765,2.290697,0.06637789,1.8641042,1.514136,0.7722646,2.3959658,2.3916826,-0.8386444,-12.631745,14.477282,0.7993408,494.64688,0.42267296,1280.5656,0.20880312,-105.7752,-0.9154949,1487.6115,0.16459338,-101.956505,-0.908281,2529.0796,0.10449787,-105.224945,-0.8477116,-9.366271,-0.90052867,20.094381,0.53244793,0.074521445,0.525708,-0.02093829,-0.6431409,-3.5359848,11.141852,0.032946076,-0.0063428516,3.2759345,2.480555,0.19686441,0.17069995,0.20771429,0.25205538
2190,31.804781,0.23726523,28.639072,32.286427,35.625683,6.9866104,491.4862,827.5838,277.2585,726.1824,0.26983124,0.6843472,0.095629916,0.23083879,0.40493926,0.30930936,4.347263,2.432406,3.0092413,1.8829888,0.059732255,1.7187115,1.7909421,0.71092016,1.7294482,3.4769266,-0.7653141,-13.232906,12.270672,0.86849904,515.84796,0.43403226,1217.2949,0.21358843,-118.78073,-0.79860675,1511.716,0.16763096,-110.291016,-0.8401406,2520.8428,0.11073398,-112.01965,-0.8034556,-7.1553144,-0.8261125,17.357227,0.48725832,0.06724231,0.48218417,-0.021115333,-0.54471695,-3.3971076,10.807734,0.029411323,-0.008429868,3.6760128,2.625,0.16880952,0.18887134,0.19560976,0.30013853
2191,27.402756,0.21813072,20.744465,29.843782,31.152119,10.407654,331.7517,463.69678,214.54759,376.23505,0.23355475,0.6985253,0.09343121,0.19255166,0.33088073,0.23744953,3.1367483,2.310264,2.5857859,1.8908716,0.09348541,1.7618554,1.7641292,0.62776846,0.30003232,17.111929,-2.817835,-3.5855763,11.4708605,1.010597,476.5701,0.40876314,1276.8463,0.19931242,-121.73058,-0.77985805,1490.4144,0.1548526,-121.12401,-0.75688803,2508.008,0.092939794,-122.73123,-0.7315012,-8.097356,-0.5828463,16.574001,0.39882874,0.073566884,0.39959273,-0.022227606,-0.46933356,-4.0042524,11.489257,0.033573985,-0.007659112,3.176861,2.2846262,0.16791666,0.16659528,0.25361702,0.30343723
2192,28.39977,0.22749513,22.469706,29.799925,31.858896,9.389191,279.14627,386.4887,192.82661,199.9427,0.2110721,0.7494677,0.07659411,0.169033,0.3142841,0.23768997,3.562187,2.2094045,2.26985,2.120129,0.08674441,1.6893239,1.6948413,0.70101285,-0.057130117,-81.38719,-2.5724108,-4.180085,11.701403,1.1245337,518.86365,0.4262592,1260.3352,0.20902142,-130.96553,-0.7032167,1523.0839,0.16729456,-128.99875,-0.69710404,2514.8325,0.10550549,-131.13382,-0.6644447,-7.075118,-0.7440583,17.082174,0.43441805,0.06900714,0.46883267,-0.02018479,-0.6422012,-3.751384,11.652239,0.021987041,-0.0068834606,2.1432052,2.4414062,0.13939999,0.11739523,0.2522449,0.344847
2193,35.572468,0.2211248,31.406738,35.569653,39.59319,8.186451,496.39548,749.1849,365.83252,702.6783,0.43164146,0.8696117,0.13823819,0.32308796,0.66833824,0.53010005,6.050629,4.25862,4.258324,3.1333358,0.047860153,1.4292961,1.5632579,0.6230733,2.4081266,2.262113,-1.2284276,-10.648236,12.440267,0.9229675,619.0244,0.44707108,1259.4427,0.23862477,-101.255066,-0.9726897,1609.4476,0.1790708,-88.60252,-1.0519365,2636.32,0.111734636,-91.02763,-0.98535573,-6.45222,-0.9812139,17.342548,0.47782305,0.07467774,0.4609446,-0.018811265,-0.68401504,-2.8537323,10.718019,0.026824737,-0.007012095,2.2935781,2.2549472,0.24836734,0.32346562,0.20731705,0.2860754
2194,31.327496,0.17280822,29.63813,30.960052,33.543797,3.9056664,269.071,308.3526,154.28978,227.43205,0.2350473,0.6343399,0.10423682,0.20113653,0.34478098,0.24054417,3.1091182,2.2641642,1.775736,1.3567013,0.04056804,2.1229897,1.3008018,0.71513575,3.245177,1.6284126,3.2858703,3.6347342,14.557893,0.87219757,474.00507,0.37754223,1213.889,0.19395053,-103.32621,-0.93701464,1476.2787,0.14552064,-101.47852,-0.9161334,2500.0083,0.101897396,-103.55224,-0.8714974,-8.846753,-0.7435711,18.55358,0.44167987,0.06644682,0.49343055,-0.02191186,-0.5338094,-4.19235,12.242899,0.029882243,-0.008306763,2.111614,2.1890097,0.22648275,0.20383067,0.22043796,0.25116912
2195,34.37754,0.21245138,30.827988,33.69182,38.00123,7.1732407,376.5235,543.70404,259.46384,711.75616,0.4390721,0.92963773,0.09447681,0.31295583,0.7097278,0.615251,7.7430625,5.462329,6.0445886,7.305002,0.06915016,1.5629146,1.6244435,0.68214476,1.8336942,2.7602654,-2.396593,-5.0927653,12.468428,0.8943753,621.757,0.45060697,1251.0933,0.21357901,-122.01086,-0.7891594,1615.088,0.18050015,-111.83996,-0.843174,2635.4863,0.120993465,-114.21763,-0.7952476,-7.878343,-0.7417459,19.14753,0.37865347,0.07482411,0.44098294,-0.023158928,-0.55739474,-3.2736692,10.707345,0.023637865,-0.008013917,2.2291021,2.3602483,0.18368421,0.18573354,0.259375,0.38653862
2196,32.471203,0.20394132,29.23849,31.651241,36.151276,6.9127865,333.2204,463.07486,171.22618,190.94316,0.29279238,0.7596202,0.11473258,0.23854868,0.42205712,0.30732453,4.54177,2.6065538,3.010924,2.3968332,0.04815948,1.6877937,1.5611103,0.6391119,2.0563674,2.4558132,2.9206433,4.2132883,14.758129,0.84181684,544.17084,0.42371804,1244.2915,0.21870728,-111.41596,-0.8566631,1547.2051,0.17453063,-105.16347,-0.87268007,2544.4321,0.11820157,-107.211205,-0.83629185,-7.9664154,-0.69221586,17.587767,0.44708505,0.069059305,0.45022956,-0.021417586,-0.602083,-2.5789285,9.732665,0.025174009,-0.006601117,2.8241336,2.315609,0.20592591,0.21691029,0.2073585,0.26364753
2197,32.74855,0.20193347,26.952433,32.17693,38.9232,11.970766,291.57617,399.4922,119.94128,156.22635,0.35055932,0.62732303,0.1729959,0.29695246,0.5054194,0.33242348,5.0013137,3.895452,2.9834332,2.1183574,0.05739992,1.7712063,1.5007371,0.6781228,3.1684573,1.9510686,2.1253016,3.5522566,14.235017,0.634533,576.69916,0.39545068,1293.6488,0.20323707,-83.96531,-1.1448847,1587.0961,0.16826846,-76.57384,-1.166102,2605.7969,0.11036117,-79.74918,-1.0875745,-7.9730544,-0.6613351,17.394745,0.43065578,0.073889576,0.44159606,-0.021539973,-0.5757597,-1.9390701,9.1917305,0.035575245,-0.0077034007,3.484603,2.5223758,0.24290323,0.17292911,0.13633333,0.15693912
2198,30.25391,0.1884705,27.739422,30.831167,33.08575,5.3463287,217.13335,231.88681,170.47371,198.69157,0.25221327,0.71285784,0.09654995,0.21476595,0.375775,0.27922505,3.916972,2.979525,2.377389,1.9133508,0.058818128,1.6834774,1.6600239,0.6769789,1.0474254,4.8135495,-0.020121915,-367.43442,15.451335,0.5911857,529.1794,0.39785254,1297.1178,0.19717719,-108.650894,-0.8878596,1508.0369,0.17212224,-105.54652,-0.8836471,2555.5093,0.10787397,-108.97889,-0.82212377,-7.674294,-0.68248653,18.44082,0.41546765,0.07057126,0.4063396,-0.021800047,-0.5735842,-3.2276871,10.53322,0.033137877,-0.008480911,2.1196775,2.4408562,0.19076923,0.15740496,0.20837398,0.2899127
2199,34.896786,0.20232126,30.521362,34.152363,38.251396,7.730034,221.61874,292.50992,122.89603,155.04247,0.32681718,0.9892364,0.07781608,0.21278493,0.5086371,0.430821,6.0236883,5.8453593,3.2012641,2.616265,0.03721485,2.3915446,1.1836891,0.6669988,4.7387705,1.3015125,0.9398365,9.924218,14.880464,0.64668506,559.7064,0.4311186,1222.1013,0.21732187,-118.518745,-0.81802803,1551.6427,0.17648393,-105.219185,-0.90140605,2607.7937,0.09735044,-108.15984,-0.84745866,-6.987856,-0.8432865,17.685911,0.44549334,0.073187254,0.45020226,-0.021406258,-0.6330835,-3.0440729,11.2690525,0.020459354,-0.0036902889,1.7074296,1.4338576,0.33483872,0.32142696,0.36551723,0.5013195
2200,31.567133,0.238603,23.787003,32.278698,37.775208,13.988205,291.60907,423.43878,200.11003,240.57674,0.258091,0.80013657,0.07529765,0.18198317,0.4369381,0.36164045,4.9703946,3.7393367,3.4184313,2.3096921,0.06467462,1.8159977,1.5458518,0.7102099,2.1607826,2.6812882,-0.7537162,-19.577042,13.661903,1.1512394,555.7382,0.39346045,1295.5507,0.22227138,-127.63752,-0.7492193,1575.843,0.15563408,-121.492256,-0.76111394,2593.9155,0.11761388,-123.31414,-0.73098177,-8.750094,-0.68001777,18.207087,0.40303764,0.08566133,0.40273875,-0.022860225,-0.57194644,-2.9904182,11.000439,0.029850816,-0.00474898,2.7027028,2.178899,0.17614034,0.13745499,0.30244896,0.51168597
2201,29.615532,0.23454049,22.264425,30.830353,33.43016,11.165735,333.5543,420.189,227.69473,414.57373,0.32014683,0.74233615,0.12901135,0.2720576,0.46180457,0.33279324,5.0917616,3.5162225,3.0319247,2.0337515,0.059966687,1.5133588,1.6739985,0.5797162,0.9345022,5.265174,-0.18692195,-57.085358,14.999038,0.746765,567.63776,0.38514483,1344.1573,0.21334052,-92.144485,-1.0682698,1564.1658,0.16099945,-91.23357,-1.0165117,2617.6733,0.10079331,-94.002655,-0.9567732,-9.174739,-0.6060828,18.156101,0.44844192,0.08255237,0.3179807,-0.025819033,-0.5199926,-2.8594267,10.460178,0.04332841,-0.0082470095,3.0084238,2.4743512,0.21829267,0.24781881,0.1781579,0.21059887
2202,31.425594,0.19308336,29.16632,30.917046,34.292774,5.1264534,341.53555,587.80975,369.11456,877.01044,0.26033744,0.8612902,0.09606874,0.20673448,0.37990007,0.28383133,3.856584,3.6492085,1.8111293,1.9637102,0.044288475,1.8861054,1.4454846,0.6760455,2.4158442,2.1117716,0.69516605,16.700655,14.39463,0.8731417,516.2418,0.43521732,1251.596,0.21780752,-116.45572,-0.8235088,1535.6931,0.17517804,-112.020515,-0.8184909,2528.6804,0.11834209,-113.49917,-0.79074293,-9.171327,-1.0462193,18.44325,0.6453363,0.07233605,0.5346172,-0.020417726,-0.6261255,-2.0286233,8.952786,0.03332722,-0.005806156,1.1957731,2.0334263,0.22054794,0.25427786,0.26735294,0.34753597
2203,30.003094,0.21473974,24.509003,30.531202,34.023525,9.514523,235.25635,281.77063,105.00768,94.65396,0.2129644,0.6567292,0.08543276,0.17274342,0.33244294,0.24701017,3.2661204,2.1161551,2.125565,1.3390913,0.0695003,1.387806,1.7117888,0.63550663,0.25381535,21.21702,1.3335831,5.3430376,15.530887,0.6874225,507.42584,0.3806557,1282.8323,0.18806294,-137.00072,-0.66022944,1492.2139,0.14961688,-134.47545,-0.66038793,2543.2876,0.10544157,-137.17915,-0.6185245,-8.069218,-0.66281176,19.379414,0.40131232,0.06770716,0.41964805,-0.020207984,-0.58436716,-2.994294,10.422617,0.029027991,-0.0053808964,3.3459814,1.9004838,0.16672727,0.14971551,0.33363634,0.45941612
2204,31.561232,0.18420032,29.32259,30.892193,33.588604,4.266014,255.78574,434.24823,214.33813,529.97144,0.24069835,0.6065316,0.11401483,0.20895417,0.34528732,0.23127249,2.934525,1.9160111,1.8604828,1.2738314,0.04407231,1.8119565,1.4474454,0.6797152,2.22653,2.3550036,3.5020487,3.0427272,14.7528515,0.7231756,521.6069,0.4081971,1254.913,0.20627236,-103.254616,-0.94914687,1526.6202,0.16810718,-100.40928,-0.9350725,2566.2922,0.10308467,-102.61159,-0.88659614,-8.338755,-0.7277117,17.955374,0.4443295,0.073650435,0.41663647,-0.022665752,-0.5398231,-3.808429,11.339054,0.035062473,-0.0094382875,2.5910404,2.373952,0.20699541,0.17700338,0.20382926,0.24445719
2205,30.941765,0.1502268,29.370844,31.004522,33.692688,4.321844,241.75795,333.9071,136.49506,148.09212,0.28620508,0.64225715,0.13025054,0.24164161,0.42915744,0.2989069,3.5377033,2.4163046,2.5145583,1.5935134,0.050970223,1.471121,1.501754,0.6435279,1.9862337,2.7103624,2.216185,5.5395675,14.84649,0.80602723,491.11786,0.40652174,1282.3136,0.19989449,-88.08063,-1.1154982,1479.4895,0.15951197,-85.16767,-1.097461,2503.8237,0.10291113,-88.85444,-1.0162145,-8.821065,-0.5966368,19.289026,0.33129576,0.07989627,0.3803527,-0.0252283,-0.53633827,-4.9220796,13.812376,0.04003725,-0.010779938,2.6932085,2.5821598,0.21621211,0.24610151,0.1645,0.1708257
2206,29.589,0.2010859,27.266262,29.718307,31.51363,4.247368,679.3178,671.0125,141.30772,112.30357,0.23365836,0.6633582,0.10924637,0.19319046,0.32520142,0.21595505,2.9319057,1.9151306,1.707795,1.001745,0.060358703,1.6430267,1.7646278,0.68630743,0.012951369,378.24316,2.8594499,2.9866629,11.624351,0.72018754,510.8879,0.37547907,1280.6555,0.22080053,-119.35235,-0.79476297,1535.3401,0.13705906,-114.34936,-0.8180018,2532.731,0.086405195,-116.24449,-0.7827689,-7.2288775,-0.7163658,17.644846,0.34286627,0.06735814,0.44684973,-0.022832517,-0.5404975,-4.592179,13.188274,0.03158035,-0.011075348,2.7322404,3.021978,0.13393939,0.15342432,0.1864516,0.2644111
2207,34.137733,0.21635337,30.774742,33.87723,37.9775,7.202759,272.22363,339.0749,88.1834,108.491356,0.28424868,1.0409118,0.06569286,0.16601783,0.4588898,0.39319694,4.396614,3.0393584,3.3343134,2.8417037,0.03973627,1.7435158,1.2609961,0.9067558,5.906932,1.0295924,1.0400342,7.613102,22.398613,0.56371295,576.6838,0.42000997,1343.5165,0.21655007,-97.85205,-1.0046273,1541.9989,0.20509894,-87.2719,-1.0647668,2655.529,0.10993623,-93.155235,-0.9385613,-10.851635,-0.7169306,24.240278,0.46747854,0.10919859,0.28434137,-0.025076525,-0.6229647,-7.067481,14.667924,0.055958763,-0.011733412,2.1150594,2.0442932,0.27791664,0.20045738,0.20681818,0.23640077
2208,32.38999,0.17556305,31.248358,33.045364,34.839607,3.5912495,278.9359,252.60376,115.20931,120.35245,0.2643302,0.91494095,0.08339728,0.17181012,0.4161739,0.33277664,3.4214706,2.6119406,2.945171,2.264869,0.039111383,2.007225,1.0544174,0.9866468,6.4776216,0.9791095,2.6618621,3.1348176,23.957687,0.48057672,600.96185,0.3286993,1379.0906,0.19269665,-94.63517,-1.0459654,1569.587,0.18616197,-97.94991,-0.9424854,2625.39,0.11618172,-103.06092,-0.84748805,-13.245106,-0.49887642,25.86518,0.384651,0.10743945,0.3432617,-0.028724654,-0.49862954,-6.1177087,13.072634,0.0470732,-0.010602303,2.1642618,2.1146355,0.24289474,0.23365413,0.20842105,0.28004253
2209,32.423615,0.20546898,28.605824,32.019783,37.538525,8.932701,225.9749,263.03036,162.5414,219.41943,0.2735325,0.89637685,0.086522244,0.19336274,0.43000144,0.3434792,5.0441084,3.4646175,4.0807424,3.7922325,0.043914072,1.8384304,1.250679,0.8868846,5.4112115,1.12162,1.7360806,4.5387135,22.295328,0.5352455,599.6603,0.39679858,1384.7749,0.23356608,-90.19724,-1.0974618,1571.907,0.1763803,-87.51529,-1.0559435,2627.3252,0.1144024,-92.684845,-0.94780093,-11.7176485,-0.62989944,24.233522,0.4268681,0.11993909,0.2229612,-0.026449695,-0.5670188,-4.72662,12.475019,0.074316,-0.009507155,2.5,2.4,0.23266666,0.19436963,0.175,0.2952501
2210,26.932684,0.29624006,17.825756,28.294708,32.260704,14.434948,363.37482,534.83136,144.88322,125.91957,0.16228175,1.0194343,0.06050702,0.10908707,0.21173875,0.15123174,2.812552,2.5963206,2.6602716,2.113781,0.08668595,1.4915847,1.6240301,0.7708029,0.6108921,9.934938,-1.433436,-4.855613,17.679995,0.6900717,590.5684,0.38056412,1326.6324,0.17751798,-127.63794,-0.76157105,1601.9409,0.20542675,-127.69094,-0.7256632,2665.427,0.11430622,-129.84283,-0.69047946,-12.984622,-0.6999687,23.866047,0.43649814,0.118474595,0.19411549,-0.032155737,-0.6571754,-4.7657776,12.727206,0.07324959,-0.009357634,1.4293567,1.7089306,0.20806451,0.17753546,0.39428568,0.46087202
2211,29.41737,0.20918255,27.533812,30.503723,33.048077,5.514265,200.95259,146.78233,115.71366,144.72006,0.24704254,0.9484595,0.056151196,0.16118239,0.42696762,0.3708164,5.709036,4.029442,4.5633445,3.1974313,0.049066614,1.6941973,1.4928643,0.8407475,3.5160122,1.6946905,-1.1943558,-7.495103,20.827211,0.57665527,613.2578,0.3409855,1358.2539,0.20397045,-93.07802,-1.0881132,1626.5894,0.1861677,-94.727554,-0.9978386,2697.616,0.09714489,-98.68127,-0.91820157,-12.893457,-0.58629304,24.132193,0.46100786,0.12144196,0.19996423,-0.03276418,-0.5058459,-3.6341074,10.65239,0.06573336,-0.006637013,2.2774327,1.5235457,0.35045454,0.27872235,0.29904762,0.5590375
2212,30.824678,0.18953775,28.178026,30.144033,32.503674,4.3256474,334.2196,499.55884,116.15992,190.38719,0.20533448,1.1111033,0.050635107,0.11070148,0.32698816,0.27635306,4.185871,2.8937678,3.9760165,3.2922223,0.049710646,1.644861,1.8136357,0.8579487,2.7765992,2.2544212,-0.11410939,-60.308987,15.525185,0.75445753,594.2231,0.39279264,1403.5386,0.21981043,-122.72602,-0.7763078,1584.6505,0.1594589,-119.890045,-0.77352273,2649.4048,0.091020055,-123.49649,-0.7152873,-13.160412,-0.9301246,26.048077,0.54497534,0.088041216,0.5962069,-0.021955792,-0.7815941,-5.067334,13.62943,0.06380138,-0.009679281,1.6935484,1.8585858,0.21608695,0.21744041,0.33560973,0.5014469
2213,30.727737,0.25645965,24.799278,31.138601,34.959023,10.159744,241.61555,276.84436,202.9243,382.85403,0.27668887,0.78985447,0.10113895,0.2042925,0.45050147,0.34936252,4.2916026,3.0824616,3.082212,2.285192,0.05498589,1.885082,1.3154432,0.88313884,4.106977,1.573984,1.0551827,8.029676,16.893732,0.80043834,639.13824,0.35790497,1353.185,0.2308893,-70.7612,-1.3700325,1632.8535,0.17852367,-72.44019,-1.2458469,2631.8857,0.11929593,-75.671974,-1.159515,-11.048841,-0.7623127,21.699654,0.54848343,0.12537812,0.20725161,-0.0275468,-0.53622293,-4.8243403,11.254823,0.07396744,-0.010567319,2.6243095,2.2632794,0.27714285,0.22797245,0.15727273,0.21335377
2214,30.753521,0.23522332,28.171465,30.769005,33.276993,5.105528,507.3833,813.77094,99.46192,77.81683,0.25593007,0.9060855,0.053735547,0.18180259,0.4371864,0.38345084,4.7229295,2.906675,3.715165,3.332688,0.045556,2.0357015,1.4302833,0.77310324,3.656201,1.4356207,1.0154833,7.066849,19.716986,0.6201868,592.02783,0.38144544,1390.7106,0.21734105,-97.53001,-1.0379394,1577.3401,0.17295013,-97.3766,-0.9768744,2610.2856,0.1072694,-101.08625,-0.9037315,-10.765225,-0.6994436,22.736055,0.49910635,0.12409829,0.21219066,-0.027295329,-0.5703777,-5.0845733,12.952159,0.06739758,-0.0074043083,2.692515,2.0518358,0.24578947,0.20083551,0.22594595,0.31655625
2215,30.887873,0.21558659,28.022728,31.240486,33.425495,5.402767,233.62004,258.03958,132.46504,178.9695,0.22930992,0.9235748,0.061104547,0.16649137,0.34132066,0.28021613,4.2600284,3.4338815,3.4729965,2.778659,0.049791247,1.6570823,1.4690795,0.8499108,3.4744148,1.6365618,0.26017874,29.862461,19.907915,0.70048076,591.8445,0.382929,1407.997,0.20452942,-96.11647,-1.0338284,1550.0809,0.18337463,-94.509254,-0.9944407,2581.6428,0.117906824,-98.999794,-0.9097227,-10.594778,-0.64720696,23.17135,0.48029953,0.11833027,0.21410331,-0.026986726,-0.5247053,-6.0065484,13.924543,0.07270347,-0.010605001,2.7579165,2.3882635,0.21757142,0.17487495,0.19461538,0.33328703
2216,31.463017,0.19222139,28.32596,31.510574,34.645966,6.3200054,382.87924,599.39703,166.71368,217.28989,0.27353525,0.8857014,0.08227954,0.1916045,0.43282986,0.35055032,5.454078,3.7425704,4.220403,3.5355792,0.050214928,2.053005,1.3612585,0.8857933,4.2727985,1.3261738,1.2602922,5.814913,20.250124,0.58376884,634.80884,0.35582316,1393.4196,0.19329105,-89.03422,-1.1105548,1605.9543,0.16762324,-89.6825,-1.036039,2643.5247,0.107268065,-94.28758,-0.9430406,-11.199151,-0.5256407,23.144753,0.4028929,0.119285285,0.21983859,-0.027577631,-0.5312946,-6.02778,13.829428,0.07214458,-0.01255317,2.9616725,2.1306322,0.25737706,0.28576556,0.19283332,0.22684865
2217,30.678812,0.20819873,27.190113,31.045013,34.903698,7.713585,281.29572,467.7526,163.90771,239.02298,0.26510903,0.9631751,0.07028459,0.17980522,0.4118828,0.3415982,3.9206402,2.6852183,2.9537613,2.1878169,0.05605499,1.8197051,1.4810317,0.8424832,3.8581657,1.5947291,0.42653784,22.033892,19.700226,0.66606486,614.2029,0.35553673,1377.0145,0.19210842,-90.442055,-1.1067219,1592.6694,0.17639756,-90.24838,-1.0450556,2646.4207,0.10616569,-95.10688,-0.9468468,-12.224322,-0.5421063,24.211763,0.38560665,0.11885076,0.22241299,-0.028712574,-0.5479621,-5.4511847,13.375213,0.067478895,-0.00908008,2.0028486,2.0929818,0.25893617,0.23831177,0.20051724,0.3174503
2218,29.623665,0.21049261,25.435394,31.489517,33.06566,7.6302643,459.04468,813.49854,205.00346,412.09656,0.2676089,1.0846337,0.0656914,0.15467657,0.394508,0.3288166,4.3152256,3.3486083,2.886897,3.0943007,0.044580992,1.6110027,1.3637508,0.90489143,3.7035272,1.7160697,0.10643198,73.33738,19.022257,0.6407627,617.0233,0.3697936,1405.2847,0.20659718,-98.696526,-1.0357054,1559.1427,0.17406036,-99.65133,-0.9757387,2652.0088,0.10038443,-104.79377,-0.87647563,-11.295175,-0.6431774,24.85893,0.38607466,0.115377225,0.2097603,-0.025026284,-0.6157574,-5.1830406,12.633642,0.07128966,-0.008414357,1.9889971,1.6129032,0.30289474,0.30090132,0.29210526,0.4076386
