,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16
3844,-492.21207,124.25092,5.3356647,17.222431,10.459013,10.828013,-12.669703,-9.020628,-2.9653673,-6.2010155,-7.098511,-8.555115,-3.775437,-7.4183,-9.207619,-1.673775,-0.7402383,-0.098730356,-0.076000564,0.0144281,0.03731817,0.01856772,0.000644515,0.008964113,0.01708842,0.016000137,0.013133683,-0.000826327,0.0025427719,0.021200906,0.023392918,0.009867435,-0.0057344493,-0.007655723
3845,-477.74564,109.93388,12.646331,13.070151,12.318792,4.9362016,-13.8960285,-7.4602733,-0.4946376,-8.545887,-8.289097,-4.6267514,-2.882321,-7.1995234,-6.848216,-2.8885732,-2.8642364,-0.02343306,-0.018561259,-0.0007212293,0.0035727376,0.009709384,0.0138486335,0.008717224,0.0010031665,-0.0031152947,-0.001339685,0.00225346,0.0021798797,0.00027551397,0.0014706937,0.00023200437,-0.0038004108,-6.192108e-05
3846,-518.1054,100.01071,22.200884,21.64449,18.264627,6.567033,-9.839288,-4.020316,-0.117172696,-6.500462,-7.011587,-4.9797835,-3.6247728,-6.3116035,-4.929379,-3.1348817,-4.025352,-0.00729897,-0.004139617,0.0031472095,0.0008391198,-0.0014697528,0.0016250111,0.0030734937,0.00068766036,-0.0006320448,0.00090394856,0.0011369634,0.00035512395,0.00033258685,-0.00020644595,-0.0007948277,-0.00038329206,1.5800255e-05
3847,-509.7793,110.6985,17.805109,22.051916,18.721312,8.298356,-14.950987,-6.852808,-1.2009398,-8.727409,-7.4246664,-6.654667,-5.4594326,-7.2476497,-5.5774446,-3.4620247,-4.374658,0.00039551323,0.0014726757,0.000327037,-2.6198282e-05,-0.00011540881,-0.0021393297,-0.0014918657,-0.0013587398,-0.0007286715,8.752994e-05,-0.0001288624,0.000399694,0.00016875616,-0.00017049794,-0.0008530779,-0.00079881126,0.00046814405
3848,-498.00824,104.56922,20.739807,18.127686,17.567389,6.776397,-12.970724,-7.23906,-1.0573553,-8.276952,-7.9425707,-5.663387,-5.0500927,-7.761189,-6.364133,-3.2902815,-3.455379,-0.006554681,-0.006744606,-0.0022768343,0.00066927256,0.003293671,0.0057475516,0.0049162996,0.0015692876,0.0006496632,0.0024896187,0.002795468,0.0012447282,0.0010780116,0.001854236,0.001030877,-0.00014999732,0.0004804536
3849,-522.14966,119.81257,19.181015,18.85017,16.70215,6.752762,-13.12278,-3.9321737,-0.80847317,-8.114876,-7.8848495,-4.695309,-3.9742064,-7.496103,-4.6082635,-2.894542,-2.8205137,-0.007423322,-0.0035318816,0.003324099,0.002130678,0.0023949617,0.0032348717,0.0021303724,5.3206924e-05,-0.0009909399,6.351269e-06,0.0006134929,-9.579497e-05,-0.00025774658,0.0008702634,0.00063280377,-0.00029640715,4.1480557e-06
3850,-476.65814,124.70003,5.193773,12.922475,18.0306,3.1538389,-20.065952,-4.392581,-3.1499307,-11.653688,-6.891613,-5.450584,-5.5037684,-5.558803,-3.6013057,-3.6410098,-2.7398078,-0.0061363624,-0.0115812,-0.002298891,0.0030589136,-0.0013787682,4.3122294e-05,0.0035787513,0.0057149627,0.0027676518,0.004155449,0.0035667145,0.0019549448,-0.0006289191,-0.0013812569,0.0025554306,0.002156322,0.0004703848
3851,-561.2796,122.74049,24.202042,26.325565,19.127064,12.969451,-11.215554,-5.715528,-2.2072423,-4.301369,-5.1045475,-4.99124,-0.8538749,-5.1161423,-7.323709,-2.7197034,-0.86031437,-0.04055777,0.004935002,0.031687442,-0.0074485606,0.013987916,-0.0073503214,-0.014065827,0.0021146494,0.0023126418,0.014562507,0.0091060605,-0.0015252675,-0.0107119735,0.0023099238,-0.003174628,-0.0014634513,0.005775615
3852,-570.5191,92.99242,26.734467,28.60098,24.455715,11.37081,-2.0369418,0.6657125,-0.122496046,-4.4657917,-4.3766794,-3.3556364,-2.4787624,-4.4251165,-3.5152028,-2.943778,-3.5367558,-1.3321496e-06,-0.006539582,0.007123539,0.007082501,-0.0027231956,0.010493709,-0.00030716948,-0.0059873075,6.397774e-05,-0.0023217485,-0.0020051904,-0.003558908,-0.0037405672,-0.0009662446,-0.0018562677,0.0011138328,-0.00065976725
3853,-505.4154,128.15149,7.487967,19.660624,17.060204,7.04787,-18.345308,-2.7222958,-1.3918351,-11.232508,-9.132825,-8.220707,-5.8004785,-6.4492655,-3.4248757,-2.7015166,-2.4165618,0.03264572,-0.015863938,-0.013024041,0.026423391,-0.0034411876,0.01096248,0.0073587433,-0.012041422,0.0016856296,-0.0008180676,-0.01131253,0.00021258935,-0.0026570947,-0.007973183,-0.00028481893,-0.004468926,-0.004172388
3854,-489.92667,98.13914,22.147074,15.976505,15.309545,6.063989,-10.669787,-5.227855,-0.85282904,-8.269983,-8.224455,-6.03196,-5.231458,-7.1124997,-5.214935,-2.2249525,-3.165173,-0.023958923,0.0029626854,0.009629929,0.0012416736,0.0060082087,0.0019459688,0.002426701,-0.0005977017,0.0006752875,-0.00080070505,-0.002528594,-0.001173567,0.0020385012,-0.0021304358,-0.0021314763,-0.0005315171,0.0010214447
3855,-575.2209,118.424,17.513235,20.329239,15.905918,14.252064,-1.8430574,-4.843245,-1.6382897,-4.965899,-2.6420462,-0.016309587,-2.8006277,-5.6676855,-4.047047,-3.3364875,-3.9840987,-0.04411652,-0.0007104438,0.024949772,0.010152517,0.0033029846,-0.0026227015,0.0032351748,0.003942231,0.0010768011,-0.009104711,-0.0018501898,0.005425326,-0.00014311443,-0.0011240512,-0.0009816701,-0.006111414,-0.0015436454
3856,-609.0369,131.74324,34.6314,26.444792,18.41878,15.24315,-0.69743556,-9.547777,0.34193105,-6.6403065,-2.8226812,-8.590706,0.38979423,-7.6681943,-6.590852,-2.733621,2.3385262,-0.0412467,0.001273685,0.029980164,-0.02704138,-0.01821593,0.011857975,0.01365255,0.00794754,0.0058859484,0.0065362756,0.0046020183,-0.00061040645,0.0031302145,0.010807881,0.006859066,0.0029044985,0.0011797802
3857,-495.8291,103.86769,20.67975,17.18737,17.480385,8.1771145,-13.068033,-7.5730925,-0.43069342,-7.9123454,-8.509123,-6.449674,-4.581383,-6.456042,-4.5703626,-1.3659593,-2.5841334,0.0025975963,0.0018059392,0.00077752,0.0013460403,-0.0005687137,-0.001642015,-6.844708e-05,-0.0011528793,-0.0029504816,-0.0008205721,0.0004965077,-4.0980867e-05,0.0016983157,0.0022355234,0.00069572544,0.001924084,0.0020301149
3858,-527.1705,106.87464,25.608229,18.933165,18.226053,7.747301,-9.851745,-4.5336804,-1.3831525,-6.621132,-6.210149,-4.2104716,-3.411637,-5.5704064,-4.856366,-3.4312983,-3.9381602,0.017492006,0.005575953,-0.013338377,-0.0013315561,0.0040824683,-0.0014197092,-0.0010165835,-1.661719e-05,0.0018266224,-0.0006902531,0.0006254986,0.0026936447,-0.00016371955,-0.0011419815,0.0007729518,0.0027063526,0.0008646696
3859,-499.9539,120.84613,16.146132,14.482861,11.244194,5.2402544,-13.891743,-4.995053,-1.6424397,-10.290243,-6.636693,-5.1284266,-3.7715456,-5.469125,-7.4215,-4.1700654,-2.0964167,0.01856833,0.019721095,-0.0067431782,-0.008806279,0.0073333224,-0.0026639681,-0.004879143,0.002766324,0.0013719138,-0.007772795,-0.006308845,-0.0023888529,-0.004367036,0.0016537452,0.0018446874,0.001031081,0.0024936495
3860,-502.78867,140.25395,10.228975,12.732137,19.25426,5.98132,-20.970171,-6.459174,-4.6281724,-6.1732035,-6.6046557,-6.1753497,-3.8172982,-6.8917766,-3.3082278,-2.0032785,-2.8581822,-0.039866775,-0.012590888,0.031564515,0.0092113875,-0.0029957404,0.00801311,0.0010263514,-0.010935235,-0.012147358,-0.007046397,0.00019772485,0.0008517183,-0.0017616673,0.003928124,0.0032961892,0.002574884,0.0055772094
3861,-524.1814,104.22352,27.66728,27.007357,22.85168,6.156114,-10.427635,-3.4074523,-0.8954025,-6.6940536,-7.2151704,-6.192944,-4.90631,-5.11827,-4.257435,-3.4446568,-2.9037917,0.036300752,-0.003974716,-0.015007802,0.013708347,0.006528943,-0.001464644,-0.012101022,-0.0018276507,-0.0052680084,-0.0057653184,-0.0006704582,0.0030295707,-0.0016996411,-0.0019160167,0.002037219,-0.0033565243,0.0028509914
3862,-471.67337,113.34378,10.201434,11.833594,16.7154,1.1103762,-15.910171,-5.4109316,-3.7021317,-8.906243,-8.208855,-4.4454637,-3.6978827,-5.1487417,-3.8172445,-3.0860832,-3.1012964,-0.010977297,-0.014907878,-0.006793859,0.0003642478,0.00064806454,0.0049708644,0.0062434636,0.0007650747,-0.0030924305,-0.00342236,-0.000983335,0.00074133417,-0.00055703253,-0.00071541354,0.002276441,0.005082855,0.004171386
3863,-563.6186,117.67842,20.92983,24.781904,18.327646,11.029761,-8.486583,-0.40446508,-3.022231,-4.443229,-4.593467,-4.0331774,-1.3930236,-4.808462,-3.2701008,-1.5627605,-2.9115183,-0.013120567,-0.0067780763,0.007357714,0.0054610027,0.0045713163,0.0035239346,0.00069703296,0.0031309652,0.002257335,0.0011356422,-0.002437538,-0.0030953968,0.00200882,0.0016760079,0.0005893281,0.0025677257,0.0014749231
3864,-575.94696,148.20364,45.08743,16.273666,10.425,6.000556,9.15243,-6.247426,6.118122,-7.627134,5.969749,-7.6590843,-2.0513642,-2.5758202,-6.0818605,-5.6358852,-2.0827332,0.020364981,-0.047796227,-0.033034418,0.034876406,-0.012763301,0.010308251,0.037377506,-0.009842823,-0.0060019535,0.017357294,0.008842687,-0.0028824664,0.0086683575,-0.008677326,0.0037064906,0.02036531,0.00071710243
3865,-573.3502,139.06961,48.035885,16.46039,4.808319,6.9715796,9.372985,-4.1933618,3.9747765,-2.6917825,6.428193,-6.277185,-1.0067097,-0.30451646,-5.914882,-4.032995,0.45030755,-0.04449128,-0.019680545,0.037492227,0.03357292,0.010837331,0.0028392551,-0.0016956616,-0.0043629142,0.0003525676,0.0037178982,-0.005703756,-0.009804545,-0.0016533261,0.0073983883,0.009325084,-0.0016482477,-0.009267592
3866,-529.01636,128.69438,35.956894,24.229294,7.912253,7.4072638,3.47223,-2.9384923,-1.2874475,-4.077559,-0.010700504,-2.530104,-5.050245,-3.3494856,-4.000099,-4.624405,-1.729294,0.0027196188,0.006976094,0.008172069,-0.010823238,-0.010563548,-0.0020791357,0.0042645205,0.008389597,-0.00039466695,0.0038372036,0.00031528377,-0.006790912,0.003215397,-0.0001115693,-0.004561058,0.0056000873,0.0038237928
3867,-567.5743,147.6194,44.70792,10.731489,15.300869,10.5508175,4.4668136,-7.8686724,4.685745,-4.8317366,2.0629385,-6.213295,0.17552008,-2.4592268,-3.8882334,-3.2673323,-1.0673046,-0.010141896,-0.0049927123,0.0052709444,0.0020278662,-0.0015868937,-0.000752868,0.0033292237,0.0026831212,-0.00052995916,-0.0020854766,-0.0018915985,-0.0022674005,-0.001951387,-0.0009631501,0.0010721311,-5.2669155e-05,0.00029861362
3868,-531.6933,156.17456,36.305042,7.1913004,6.832645,5.936676,1.7713819,-6.083731,0.14592999,-5.738652,1.6767582,-5.894678,-1.5566642,-3.354686,-6.3785076,-4.2379603,-1.4271319,-0.012618441,0.030120172,-0.008594396,-0.0519202,-0.010125402,0.020800564,0.015049181,-0.01951295,0.019644128,0.03249657,0.011661641,-0.017252602,-0.017703224,-0.004591568,-0.005285794,0.01000655,0.004847419
3869,-509.27194,130.66675,37.31282,12.258134,7.0428314,9.697508,-1.6505536,-5.9530287,0.6164481,-3.3771846,-1.3040837,-0.85274446,-4.4142528,-2.0141723,-3.2481809,-3.870798,-2.478963,-0.057565995,0.0036267512,0.029801816,0.0026658596,0.02128708,-0.0037210349,0.004989301,0.0030143664,-0.0033914438,0.0065130806,-0.0028333373,-0.0040437086,-0.00083943794,-0.00014881846,-0.0016865943,0.0012504315,0.0018084361
3870,-532.2298,152.00089,33.301125,10.539798,12.713904,9.208916,-2.8536637,-5.5340357,3.1760108,-9.4357815,1.4986033,-5.759236,-3.6704836,-1.9157686,-3.8032877,-4.6029625,-0.276261,-0.037806723,-0.018285869,0.02418694,0.0067309923,-0.010196108,0.0078036734,0.012089531,-0.003753428,-0.004973567,0.0012094895,0.0011978875,0.0028125248,0.003592992,-0.0015758817,0.0025035976,0.0023054278,-0.006305331
3871,-536.02844,149.53065,37.322765,8.197814,8.5486555,9.108894,2.0715847,-3.666387,1.852601,-4.2675204,1.8116968,-3.6688414,-3.3163946,-3.528905,-5.1727853,-5.9657474,-1.7218508,-0.007766623,-0.00625004,0.0022222376,0.004231422,0.0016304448,0.0004995407,0.0015515363,0.0009247074,0.0007308565,0.0012847781,0.00065172464,-0.00073285657,0.0003022096,0.0015433436,0.0010395469,-0.00015560184,-0.0005070974
3872,-543.61725,151.95844,37.702297,8.963677,14.102249,9.497869,2.3289847,-4.310682,1.0887661,-7.701959,2.1842728,-3.093367,-3.9804351,-3.3506565,-3.2876663,-5.532287,-2.3037956,0.081544116,0.045574054,-0.013325452,0.0036854267,0.0040233796,-0.0027172081,-0.0045500994,-0.0043295543,0.0019322677,0.0029601115,0.017027328,0.0029793766,-0.02228008,-0.0050868625,0.0148752015,0.005127792,0.0065321256
3873,-547.8031,148.3177,43.46146,13.610747,9.999327,8.855197,1.2420076,-5.0933385,4.151514,-6.700554,0.25022522,-5.58265,-1.7754207,-2.679641,-4.940175,-5.5439,-2.7583506,0.050602004,0.070299506,0.004202045,-0.0361924,-0.014082798,-0.03846422,-0.01766186,0.012302551,-0.0036849636,0.0002944606,0.0012107204,-0.017775191,0.020028025,0.015439225,-0.010667065,-0.004120791,-0.0006870651
3874,-538.4468,135.60312,42.060287,16.144032,10.084909,8.888876,0.40438274,-1.2412709,1.3537368,-2.997211,-0.00313038,-4.1124763,-4.100155,-2.5455284,-4.0770493,-3.3581855,-1.955234,-0.04124698,0.0068968604,0.025830442,-0.0021813468,0.006970388,-0.00052570173,-0.003677157,4.1686795e-05,0.0006442832,0.00042819258,0.0077652615,0.0008208168,0.00080210523,0.00075512764,-0.0036303487,0.0012455436,-0.0018012221
3875,-474.0404,135.4877,37.836292,16.058983,13.296208,3.3161762,-13.294071,-7.7489657,-0.55257285,-5.4523993,-6.2563663,-4.2128954,-2.6208084,-3.9604614,-4.9843597,-3.5114028,-1.3751583,-0.10023902,-0.047917057,0.051799227,0.013193504,-0.035873707,0.012986664,0.04379004,0.013646687,0.009071943,0.0082968995,0.01143429,0.009162795,-0.00043609855,-0.006074214,-0.0009073592,0.009712427,-0.0027795383
3876,-597.22534,127.26611,46.125435,19.180065,10.497909,9.195845,15.1674795,-3.7571585,3.4652636,-3.0637593,5.5753374,-4.334599,0.41085905,-2.742964,-3.5792415,-3.8141072,-2.5936599,-0.02400962,-0.005872821,0.01059175,-0.0013611605,0.0004212967,0.0034618836,0.0076020733,-0.0033230784,-0.0052744867,0.003547258,1.880366e-05,0.0013894433,-0.0013869166,-0.0029369611,0.001761567,0.0013402051,0.002116017
3877,-535.434,153.17732,32.6024,8.412007,10.6883135,6.259889,-1.5064443,-2.3746154,5.3066974,-6.371746,7.551761,-4.345403,-4.7740054,-3.6138508,-4.353695,-5.6217775,-2.8335748,0.005796043,-0.0109559465,-0.019925961,-0.013567625,0.00655937,0.013756939,-0.0015224417,-0.0015500195,0.011537166,0.014565101,0.012011758,0.0061302027,-0.0026872647,-0.008142712,-0.00039238442,0.0065248488,-0.0016516815
3878,-520.0358,148.11089,41.70488,11.451,-0.83946395,8.107863,-2.762183,-5.24418,3.035842,-3.0611234,0.24315722,-2.0715995,-2.8350196,-5.05801,-3.5340655,-3.3773556,-3.1056437,0.09316651,0.032525055,-0.033613157,-0.0049533374,-0.02281964,0.008337794,0.006050774,-0.017846873,0.004533918,-0.00023180379,0.009263798,0.008853563,-0.012417401,-0.010828851,-0.0029907275,-0.0019485161,0.0016636245
3879,-532.1092,154.08916,42.85261,13.431518,4.3552237,6.813455,-5.12626,-7.410911,4.4980183,-7.711474,1.7009364,-7.250136,-1.5423942,-2.2212148,-6.186617,-4.818808,-2.8746307,0.0050650844,-0.00090864324,0.0015365777,0.005170045,0.0054835994,0.005742685,0.011192023,0.02412207,0.023239529,-0.00010999662,-0.011674829,-0.015942574,-0.011483995,-0.011789672,-0.009824986,-0.0050475346,-0.008883039
3880,-580.0373,154.98581,45.26735,9.025283,21.133345,5.644318,5.485568,-5.736263,8.477367,-8.607995,6.2753725,-7.316229,-2.3449812,-0.4931405,-7.2233467,-3.283073,-3.904364,-0.008460479,-0.0009011856,0.008404645,0.0037677556,-0.002315884,0.0006533762,0.01336552,0.0068280078,0.009388078,0.004627012,0.0093940105,0.012493366,0.0033771268,0.0017373579,-0.0059739472,-0.0003732273,0.012463776
3881,-527.2537,164.30922,35.501072,3.7511342,3.6894288,-0.7876371,-0.741358,-2.550047,2.22673,-7.575497,5.0527887,-2.9097843,-3.1716497,-5.575409,-5.7884183,-6.6836615,-3.30102,0.012629265,0.0024823272,0.0046260254,0.007950862,0.00039589358,-0.0013642684,-0.0027118835,-0.00027195003,-0.0039924523,-0.0011500018,0.0073964163,0.00084862486,0.0011353865,-0.0046188342,-0.0077605513,-0.0014749002,0.0014359695
3882,-574.3904,147.47,42.2316,10.011444,12.806009,5.1396017,7.8198547,-0.9757622,4.753809,-8.214586,5.6131477,-3.715531,-2.4724152,-3.2249691,-4.314243,-6.0390916,-4.5383935,0.12762174,0.037731025,-0.06463781,-0.029820383,0.0054089483,0.022684671,-0.010688489,-0.04060444,-0.0071452823,0.024398407,0.009436978,-0.0017685728,-0.018008009,-0.037033245,-0.018144667,0.0053452053,-0.010073811
3883,-539.37714,153.02348,37.125782,6.2327685,8.482093,7.6856103,1.25182,-2.5804586,4.039737,-6.377723,0.6393585,-3.353972,-1.0964364,-2.9360623,-4.5972433,-4.995062,-3.0594385,-0.025452873,-0.03356565,0.03132578,0.048866548,0.008635713,0.013789738,0.0026127473,-0.025606018,-0.009091625,0.0034779904,-0.0114017185,-0.0059637683,0.0063798404,0.0025040256,-0.0027670276,0.00013074739,-0.004316382
3884,-553.0895,144.94711,35.370995,14.0683775,14.424117,7.531534,0.53278804,-4.0535,5.904767,-5.6703615,4.0362597,-4.1346574,-1.7957284,-1.9111199,-3.1225708,-4.024908,-2.4488657,-0.027894204,-0.015792832,0.010443997,0.004505907,0.00024394563,0.0039490256,0.0028445553,-0.005127829,0.00081262604,0.0072722854,0.0015994597,0.0015692649,-0.0007546571,-0.0036474888,-0.0005677141,-0.001465035,-0.0002833463
3885,-554.05286,144.90608,40.820877,6.936613,7.50926,12.665875,3.137992,-9.110407,-1.5898097,-4.095035,7.0368147,-3.1288145,-1.712662,-1.2947724,-1.8392851,-4.489461,-1.4459164,0.021965144,0.012770054,0.015746115,0.0028628467,-0.012262119,0.021554459,0.04477397,0.0023398576,-0.012321921,-0.0128316,-0.0036761097,-0.0026293478,-0.026727788,-0.0019919225,-0.0043858145,-0.020810453,4.1626216e-05
3886,-523.32825,130.3262,34.243637,11.985475,8.916237,9.659513,0.38057336,-0.20858337,2.4808729,-1.9985482,1.4036244,0.31244752,-3.630709,-2.9170911,-4.5504737,-4.328927,-3.2152808,-0.0033681695,-0.0056646657,-0.0023752046,0.0010339594,-0.00030828043,-0.0005735416,-0.0004146277,-0.0001673561,-0.001566816,-0.0031535854,-0.00030594046,0.0003738647,-0.0005402977,0.00015158218,0.0005601203,0.0011994861,0.00025640999
3887,-590.5509,121.447334,42.69989,22.305023,8.852421,10.381977,15.530057,-3.1398861,1.8479899,-1.6759211,8.19583,-4.788234,-0.30831167,-2.5615673,-3.2718143,-2.3439093,-1.699723,0.013862184,0.033820987,0.013655892,-0.015702292,-0.0051747253,-0.007184196,0.0021182587,0.020237304,0.0020548713,-0.008853779,0.0013460385,-0.0040286053,0.00653663,0.004669882,-0.007255298,-0.0015267187,0.0005639528
3888,-460.16235,168.58687,13.018333,-7.8892207,0.80184114,7.716671,-9.4372425,-7.737615,-0.59904706,-7.9471316,3.664979,0.15541327,-8.117769,-2.882991,-5.478792,-6.145781,-3.18974,-0.053750925,-0.054539114,0.009336817,0.030557143,-0.016645225,0.007904085,0.025656195,-0.019639246,-0.004610367,0.022945618,0.0030963367,-0.010547102,-0.008243336,0.0142348595,0.011980647,-0.008181058,0.0041568824
3889,-501.69925,134.62572,32.866077,9.854538,8.193197,6.410378,-4.717226,-4.3480673,0.53842425,-1.9718119,2.3043911,0.43171465,-4.2995467,-3.478993,-6.139607,-5.917592,-1.6488708,-0.03516533,-0.021008922,0.029252661,0.023175342,-0.016338803,-0.005591686,0.0082051,-0.012841938,-0.008188594,0.0127195185,0.008948209,0.004583863,0.007883259,0.006161501,0.00450698,-0.001238469,-0.0023661058
3890,-502.15344,154.33257,24.240957,7.682432,6.5640497,6.636817,-4.940378,-3.4443612,2.0462604,-5.6631055,3.5876846,-2.4576027,-4.981981,-2.9372792,-3.8768723,-5.476431,-2.4861162,0.037563782,0.035736524,-0.02136808,-0.026251901,0.013419905,0.0031219586,-0.0058795107,-0.000104382845,-0.0024919603,-0.0037710718,-0.000231525,-0.0078711985,-0.0106698,-0.0011676854,-0.0008244086,-0.005419603,-0.004671766
3891,-508.81512,165.66933,26.270279,12.780934,12.369005,5.486287,-5.6473284,-8.0598,4.5643363,-14.153607,-1.1130036,-5.5396733,-4.894913,-3.185549,-5.948328,-8.033083,-1.4951001,-0.21287864,-0.03613233,0.05580179,-0.033905316,0.014872904,0.01938173,0.037298683,0.020448532,0.004352061,-0.0019030493,0.0062265606,0.0044509177,0.00552831,0.0025962037,0.0018506707,0.010465715,0.018411718
3892,-508.31064,130.97719,38.60755,16.092598,5.5132875,8.451074,-1.4843222,-4.664721,-3.4102979,-5.966349,-0.3856955,-1.5596467,-4.804951,-3.6569278,-3.0272524,-2.2979362,-4.243106,-0.118653916,-0.020892264,0.034611873,0.01686701,0.030975576,-0.0117407665,0.003044364,0.014941346,0.013316734,-0.00019577458,-0.003277222,-0.007102698,0.0017036924,0.008594723,-0.0057105166,-0.0013558799,0.0008659138
3893,-505.78687,135.12311,35.743988,11.171388,6.8772697,6.9282255,-1.393354,-1.1704582,0.64803,-3.6807132,0.1182869,-0.9781455,-4.2663994,-3.2305012,-4.6658907,-4.7293115,-3.928804,-0.0018108246,-0.0016503299,0.000696178,0.00093171484,0.00023205848,0.00018651407,-0.0016379063,-0.00031128534,0.002672984,0.0021430156,0.0014711063,0.00059857435,-0.0016224956,-0.002297459,-0.0006618107,0.0010461524,0.001634013
3894,-540.0116,147.70435,39.008545,13.18668,13.970468,8.065572,-1.3660166,-5.631591,0.9288698,-4.4027076,2.0472326,-4.348434,-3.582028,-3.529559,-4.1363177,-4.250581,-2.3008761,-0.017389514,0.010463316,0.011030369,-0.005695147,-2.4867053e-05,-0.0032211174,0.0011844584,0.0027351747,0.0011561009,-0.0017885936,-0.00022804296,-0.0024889852,0.0019415333,-0.0019982571,-0.0017530945,-0.000843754,0.00088059186
3895,-554.9184,162.21559,38.320297,7.784305,16.87867,4.3599095,2.9071562,-7.280509,4.586291,-10.135856,5.948481,-6.5789704,-1.688873,-1.6677225,-7.2464714,-5.346933,-2.4436789,-0.062428758,-0.017137697,0.027550424,-0.010068165,-0.013814235,-0.0011337562,0.024969844,0.011143536,-0.006387358,0.0033961663,0.010617756,0.010361923,0.00486119,-0.0013713498,0.0011670793,0.009736404,0.004602582
3896,-511.62976,145.02597,27.452097,9.715186,13.89261,10.653249,-6.531616,-5.142607,-0.12999934,-3.7016714,1.4439152,-2.8876557,-4.6801505,-3.1937773,-2.667034,-4.4234447,-2.8301136,-0.0006620873,0.0004957937,-0.0064251507,-0.007750105,0.0065161884,0.0027011337,-0.0075232345,-0.0018376891,-0.00057685905,0.0011845347,0.0030495005,0.00184051,-6.134352e-05,0.0023272499,0.0028600926,-0.0014982997,0.0002214953
3897,-477.35675,128.82866,31.26018,11.141125,10.195645,7.7010784,-7.501022,-5.68426,-0.22292955,-3.8023028,-1.2462542,-3.4565701,-4.5793176,-2.880846,-5.366732,-4.6534553,-2.1584623,0.0012006212,-0.00059930905,-0.0022899506,0.00067647983,0.0026633276,0.00029329743,-0.0024573647,-0.0031445776,-0.0028518832,-0.0016549907,0.00048871664,0.0020372984,0.0022489647,0.0018500804,0.00139524,0.0008564679,-3.0942512e-05
3898,-526.64886,141.06555,36.184933,13.657425,1.3832976,3.6668715,1.1659688,-0.48092943,-2.0888915,-6.509996,2.7892375,-6.333631,-5.4501286,-2.056378,-6.841806,-6.0789948,-0.86794025,0.00082334375,-0.000241962,-0.029420055,-0.009188629,0.027036589,-0.0034660036,-0.011980639,0.002616027,0.0023833266,-0.0007368848,0.00029002925,0.0045627775,0.0006984096,-7.73412e-05,0.0014448276,0.0003319331,0.00061401405
3899,-496.85977,159.19257,24.280329,1.7069857,7.2816205,6.1363745,-5.353599,-2.650067,-3.5717204,-5.9944196,3.87548,-5.389791,-6.828699,-2.0308244,-2.7680008,-5.4914684,-4.336398,0.10357278,0.033590917,-0.017295508,0.02004109,0.029700102,-0.008836498,-0.032229535,-0.004480936,-0.0022437854,-0.018329974,-0.0040283264,-0.017400805,-0.01479408,0.0030704092,-0.012124364,-0.018683748,-0.020165421
3900,-514.65857,152.46947,28.808416,11.639909,11.911732,9.606339,-5.944477,-5.197376,0.35785893,-7.150847,2.1388702,-5.1290135,-1.5008084,-4.4798217,-4.127931,-5.3837357,-1.630613,-0.0012523198,-0.002977664,0.00047551803,0.0035154682,0.0028073504,0.0009423362,0.000518667,-0.00037039947,-0.0017996407,-0.0026884628,-0.000900395,-0.0013085782,-0.0006291656,0.000115282564,0.00057102065,-0.00083424017,-0.0022477568
3901,-495.82114,116.88697,27.34382,17.312256,9.751059,9.150542,-2.9706643,0.5934285,-2.3068032,-2.4320247,2.1958256,-3.2961555,-3.7159715,-1.4953552,-3.0195673,-4.2700224,-0.26312426,-0.036649533,0.017213123,0.021125142,-0.0052440413,-0.005502286,-0.01197483,0.0011661851,-0.01457414,-0.00011640974,-0.0021240464,0.0011346653,0.002966635,-0.008990821,-0.008873521,-0.008727726,-0.012996861,-0.0051568374
3902,-471.21622,144.63658,17.647808,7.349955,4.743832,9.395122,-8.804876,-3.114156,-3.9270973,-5.420196,0.3510673,-3.0103893,-2.503461,-1.6406876,-3.3388953,-4.9949503,-0.23985124,-0.020330792,-0.014497334,0.00032229986,0.007033825,0.007107635,0.0032828883,0.0052786013,0.00018713836,0.00016032874,0.002611616,0.0035011838,0.0051050414,-0.00038037726,-0.0040965313,-0.0024974241,7.772854e-05,3.2366173e-05
3903,-471.6626,138.46158,26.754877,12.02802,-2.739392,9.791774,-3.0914192,-9.450676,-0.44953403,-5.680458,-0.9803514,-0.62652636,-6.1775284,-2.296551,-5.7445183,-7.8586993,0.2908039,-0.013578651,0.006252678,0.0076724812,0.0057016057,0.022536194,0.0020707007,-0.003764624,-0.004457958,-0.0060769445,0.0016168968,-0.0015574176,-0.00024201028,0.00020714574,-0.0008138864,0.0005909975,0.0013974508,0.0011362318
