,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16,mfcc_delta1_17,mfcc_delta1_18,mfcc_delta1_19,mfcc_delta1_20,mfcc_delta1_21,mfcc_delta1_22,mfcc_delta1_23,mfcc_delta1_24,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22,mfcc_delta2_23,mfcc_delta2_24
1951,-555.1285,111.516846,5.852357,23.866833,5.2523117,3.2366521,-3.6911173,-8.735146,-12.067404,-11.660859,-0.9068927,-3.1617293,-6.6095114,-1.0042557,-1.9141932,-4.6148376,-2.6496124,-0.34543818,1.7007893,0.2871518,-1.5288143,0.7873525,1.9300475,-2.4735558,-5.3827667,-0.02114459,-0.018555652,0.0005580947,0.00572577,0.007100875,0.010488844,0.008252055,0.0014573067,-0.0037983754,-0.0025660626,-0.0032448873,0.0006258336,0.0036948514,0.0029070433,0.0045529464,0.0006410818,-0.00029687013,0.0015550242,0.0019538621,0.00045764624,-0.002390551,-0.0045944774,-0.0049675745,0.0017683285,0.003262766,-0.0036287669,-0.012052911,-0.00028053968,0.005444589,-0.0036595282,0.0050188852,0.0016820627,-0.0022576824,-0.00024431042,0.0002803833,0.0012508413,-0.00011135779,0.0010886451,-0.00032040486,-0.0011994148,-0.0021410836,-0.0011620567,0.0025440203,-0.0006696605,-0.00087374036,0.0034414488,0.0019441227,0.00024768536,0.0005970144,-0.0011318545
1952,-562.6218,123.11452,2.13254,27.178846,9.711472,3.5389438,-12.236789,-10.96272,-13.649447,-13.665832,3.0648363,-5.0593944,-9.199114,-1.574857,-3.5420923,-5.2552543,-5.1380463,0.59431225,4.3037176,-0.009252557,-2.0703323,-1.342251,-2.0675657,-5.6624985,-5.349183,-0.017721774,-0.046057247,-0.01058932,0.03995227,-0.014947744,-0.017768625,0.01638262,-0.005838426,-0.0057555847,0.008100216,0.0028981625,0.002155651,0.0019627276,-0.006707836,0.011751813,0.010867974,-0.012348603,-0.0013592215,0.0023223392,-0.0037693637,-0.00034444343,-0.0038918883,-0.0014175138,0.0031203395,0.005958911,-0.07325567,-0.008592277,0.019284591,-0.0009354158,0.021330662,-0.00018001441,0.003918324,0.0012945852,0.0077176155,0.0051746424,-0.0017830762,0.0017568346,-0.0011351625,0.0038394802,-0.0011695508,-0.004435654,-0.0010458631,-0.0044987816,0.0047518476,0.0068192813,0.0005777464,-0.0027556452,-0.003469085,-0.0026084597,-0.0012701316
1953,-590.86456,121.4471,8.208391,23.134941,4.4114842,8.172018,-1.7961498,-10.005763,-13.749757,-9.83191,-0.7608477,-2.9441173,-3.7583048,-0.47603795,-2.315367,-2.2991679,-1.5503427,0.46446702,1.2745727,-2.814061,-2.6914818,2.8555057,1.5702931,-2.2493994,-2.5299006,-0.06618019,-0.02338103,0.008695615,0.0024802815,0.0023202682,0.002088058,0.017171815,0.010917206,0.004099696,0.005052852,0.0009839163,0.0023781664,0.0031701038,-0.0015379045,0.00032268665,-0.0027257288,0.0021918672,0.0043905647,-0.0023410933,0.0011061861,0.0012892905,0.0009654007,-0.00065446616,-0.001278951,-0.0013099626,-0.016098142,-0.0007632392,0.0136982305,-0.0032567477,0.0015713935,0.00025202142,-0.0019498648,5.4533386e-05,0.0018441112,-0.0016766537,-0.0033163805,6.1895655e-05,-0.00036938407,-0.0005126653,0.0014919795,0.0026466285,0.00051833724,0.00014149629,0.0012007675,-0.00021188267,0.00030425415,-0.0015073396,-0.0012812084,0.0028330826,0.0033420841
1954,-577.6464,129.92117,8.081347,19.875942,-0.52853274,6.1198606,-6.208201,-8.169321,-13.000101,-7.703601,1.6076097,-2.4231813,-0.44713092,0.8352261,-3.2402625,0.3983323,2.468729,3.107893,-0.43941364,-2.8357728,-1.661115,1.5944384,-3.3299873,-6.662556,-3.0088794,-0.0023210563,-0.039930556,-0.031990644,0.052276723,0.0050669014,-0.02316814,0.019157173,0.00050289306,-0.004120489,-0.014677351,-0.010239477,-0.00024641448,-0.0025484446,0.009657838,0.0058292807,-0.005431567,0.0126558095,0.016262552,-0.002499399,-0.0048716716,0.0034835811,0.019084523,0.016002947,0.011673354,0.010903557,-0.057337876,0.014814334,0.0057699196,-0.023171803,0.0143526895,-0.0062278723,0.0074258083,-0.007510844,9.36611e-06,0.011998168,0.0010894762,0.006787592,0.004595364,0.0011979444,0.004367607,-0.0066107786,-0.0009497832,0.004418062,-0.0014799564,0.0040249308,0.00061008555,-0.0038445801,0.0007523733,0.0010815249,-0.0046439115
1955,-603.81226,106.18121,15.531815,23.709446,5.566293,2.0595026,-0.9885366,-4.353004,-5.2086053,-4.9772844,-1.8259763,-0.7256174,1.6360655,-0.7289254,-3.5256655,0.17035523,2.4453375,2.950232,1.7116866,-0.5560726,-0.06611438,-0.6488324,-2.6861129,-3.899421,-0.7830709,-0.06494813,-0.06845688,0.02348552,0.083563015,0.029933676,0.010379549,0.0194908,-0.016729563,-0.009728122,0.021720983,0.00944797,-0.00689543,-0.0039284793,-0.0056818007,-0.0052515147,-0.0068396507,-0.011242177,-0.011346953,-0.0050467183,-0.00032548184,-0.009657646,-0.0067325686,0.0015925447,0.0062239193,0.0062632896,-0.076528035,-0.053293895,0.016614214,0.01875859,0.0017474385,-0.00011989556,0.011294226,0.009416125,-0.01140071,-0.0067338212,0.006768288,0.0013880245,-0.00262399,-0.0008694418,-1.3988094e-05,-0.0012742019,0.0019090894,-0.0019559222,-0.0020788037,0.0063205315,-0.0011982456,-0.0001231898,0.00723623,0.0081950845,0.0077698263
1956,-615.80646,112.22918,13.969329,21.15468,4.2892704,6.901054,-4.0071383,-5.2373466,-6.9905515,-7.760982,0.5385515,-2.5146184,0.09478678,0.15189582,-4.0897803,-0.07770377,0.5043427,2.8591948,1.9654803,-1.2755108,-0.10224625,-0.7508587,-3.7324579,-2.7628605,-1.0953348,7.643596e-05,-0.0017940658,-0.0010692452,0.003683742,-0.00037216253,-0.0013991736,-0.0026796479,-0.00029249766,0.0032436757,-0.004117712,0.0016269413,0.0008941468,-0.0028600558,0.0021666365,-0.000911808,0.0017231557,0.0029753002,-0.00036600343,0.0008412434,-0.0005084175,-0.0030460064,-0.002234827,0.0006988616,0.00061237917,-0.003992595,-0.016134132,-0.010048789,0.0035169409,0.0031665626,0.0014252182,0.002251298,0.0037917178,0.002975206,0.0022608426,0.0013891172,-0.00029678762,0.00052832335,0.0007897455,0.0015514832,-0.00028092595,-0.0034911875,-0.0035064807,-0.0017122732,0.0012705176,-0.001039445,-0.0027684136,-0.0017821128,4.2935542e-05,0.0013516904,0.00042161488
1957,-563.74976,121.19113,2.401519,22.296227,-7.645711,5.5601263,-5.342162,-1.3578504,-11.594191,-9.790533,-1.396782,-3.595524,-3.222449,-1.8015836,-5.078238,-3.3300493,-3.1842916,-0.67591804,-0.98194563,-2.1978474,-4.0716248,2.4169042,0.9674848,-1.1794723,-0.06680405,-0.05586298,-0.034593355,0.03405193,0.0537939,0.01990041,0.0127449995,0.032491386,0.0066395607,-0.0047850297,0.0038355805,-0.0068001538,-0.011815917,-0.014977072,-0.017619677,-0.0022448285,-0.0067133754,-0.0045784493,0.006603817,-0.0064029,-0.004263514,0.009309537,-0.0030956017,-0.005546891,0.0044073616,-0.0005011943,-0.10832147,-0.02833141,0.016351577,-0.009551284,0.006605634,-0.0012947388,0.015400548,0.0112700295,-0.003985456,0.0013175737,0.0069551175,0.012228611,0.00011377004,-0.0015047404,0.012899266,0.0065504937,0.006966756,-0.0031855868,-0.0050511137,0.006419199,0.007332799,-0.008836229,-0.009721488,0.0063836346,0.0009795678
1958,-551.5029,122.98992,0.8277986,28.06351,1.33437,5.0009456,-5.013387,-10.462995,-9.727473,-9.399725,-2.8191645,-6.3956275,-4.9350758,-1.7995448,-3.9950213,-2.0964627,-1.085775,0.64892673,1.9488146,-1.1389053,-1.1732687,0.96603835,-0.07167163,-4.3498883,-3.6530864,0.00016733445,-0.021433685,-0.009856489,0.034381185,0.009535821,0.008938579,0.01657508,-0.005986445,-0.0069518443,-0.003839368,-0.0024059138,-0.004721447,0.0006643264,-0.000911164,-0.0032816245,-0.00066871144,0.0060954182,0.0014898936,-0.0053491998,-0.0018722488,0.00032592218,0.0018708436,0.0027934685,-0.0018372018,-0.003928427,-0.035811085,-0.0061525693,0.010383023,-0.007728887,0.004405078,0.0032372123,0.0050188517,0.0034582973,0.0015873698,-0.0015823493,-0.001458989,0.003714007,0.0011378604,0.002384373,0.002606168,0.0030900121,0.00021012664,-0.0029537983,0.0008440363,-0.00073987636,-0.002532048,0.001342189,0.0025222686,0.004776327,0.0043748235
1959,-554.31757,108.833336,9.827591,20.604765,5.3695164,6.996631,-3.543043,-11.011187,-8.45129,-8.620847,-3.1700506,-4.1559587,-3.9536376,-1.4212278,-1.1275064,-2.1564252,-1.6425132,0.25537333,0.5458053,-0.0947668,-1.09656,-1.2377377,-2.0861952,-4.3243117,-4.215565,-0.05121078,-0.034134228,0.010598953,0.012580278,0.009456113,0.0068296003,0.0073257564,0.0022593131,-0.0008576598,-0.010335381,-0.011579255,0.003382551,-0.003369465,-0.0016557014,0.008106395,0.0048569627,0.012561651,0.014990353,0.0012071497,-0.0073656533,-0.0049018036,0.006214545,0.012988392,0.0105225155,0.0032086866,-0.07777804,-0.028480647,0.015032439,0.0024108433,0.0116829295,-0.006365907,0.012018744,0.014266115,0.010163219,0.009881955,-0.004562343,0.0020542366,-0.00047723507,-0.010312033,-0.0037025777,-0.009998057,-0.0017232419,0.013185297,0.0025919233,-0.003312508,-0.003785396,-0.0014346215,-0.0020668032,0.0037211194,0.008888052
1960,-575.2813,126.16696,15.643201,20.158049,1.6558987,4.578502,-2.505529,-8.54015,-9.2664,-7.4009113,-2.5209372,-4.6965666,-4.271875,-1.7311592,-1.3702108,-3.011227,-1.9290923,1.8021661,2.8914754,-0.56457394,-4.440963,-4.6703653,-3.3267949,-5.483254,-5.2416534,-0.04620394,-0.02732924,0.009972828,0.023556734,0.032448873,0.021505376,0.015395725,0.006294941,0.004219,0.0045814146,-0.002671966,-0.0040897243,-0.008222633,-0.0063066124,0.0008452685,-0.0018981796,-0.0077977185,-0.008025317,-0.0092738075,-0.012446223,-0.009396029,-0.0036204052,-0.0025299792,-0.0054616127,-0.004111418,-0.0027661577,0.0030976038,0.005576209,0.0019884869,0.00054819125,0.0004402195,0.00050553825,-0.00251391,-0.0010585117,-0.00116303,-0.003074929,-0.0012444698,-0.00022955374,0.0005771156,0.0011612499,-0.00011386804,0.0005504598,0.0008454149,0.0010791178,0.00039769508,-0.0002594332,0.0015377166,0.0007419864,0.00012025905,0.0007550066
1961,-565.88324,107.232925,18.108875,16.488564,7.9744,2.6224878,-3.8961215,-7.4373,-6.5915647,-5.361796,-1.4579008,-2.1357818,-3.038155,-1.5831388,-0.9219045,-1.6450163,-1.8292252,0.9342387,3.1233034,0.39717773,-2.77925,-2.5625365,-2.6221187,-5.2416534,-4.609545,-0.0026836756,-0.017229564,-0.026607402,-0.014450843,-0.0027672977,0.005976293,0.012547516,0.013510218,0.013054938,0.011783664,0.007344858,0.0028009783,0.0029949327,0.0048804395,0.005151011,0.0038134132,0.001774074,0.0028182664,0.0031010965,-0.0024066926,-0.006268579,-0.0025595578,0.00069414685,7.454183e-05,0.003662962,-0.011196441,-0.00953533,-0.0018381196,0.00075607246,0.00488873,0.007333439,0.0041765408,0.00043479266,0.00044495155,0.002610848,0.0030489974,0.0021140075,0.003235881,0.0031791157,0.001917115,0.0039545307,-0.00019070458,-0.0069200587,-0.0014505108,0.0032875892,-0.00018746922,-0.0012089728,-0.00053584523,0.00043695452,0.003192808
1962,-571.8011,121.75047,14.015787,16.170872,2.396436,3.104732,-2.014822,-6.9156513,-8.192503,-6.444537,-1.1953813,-2.9870315,-2.7192156,-1.1336775,-0.98523563,-1.7348937,-0.4745031,1.5039116,1.5102528,0.16638961,-2.6318836,-2.3118434,-1.9402672,-4.625604,-3.699052,-0.018043108,-0.013685745,0.0005567579,0.0042084693,0.005770173,0.0025173856,-0.0001554678,0.0013246523,0.0016418437,0.0013856207,0.0001458755,-0.0007662871,-0.0010534916,-0.0021762587,-0.00064519193,0.0028079883,0.0023632396,-0.001108271,-0.001600865,-0.0010678995,-0.0005834227,0.0021127171,0.001614575,-0.0005927182,9.5807525e-05,-0.010142194,-0.0055247755,0.0013360082,-0.0006642013,0.0018878619,0.00226464,0.00031762227,0.0010774289,0.0011557697,0.00057165354,5.127652e-05,0.0008382736,0.0009322833,-0.00039940266,0.00076863536,0.0011994077,2.8252838e-05,-0.00024302906,-0.00024530015,0.00063091156,0.00020736908,-0.0007059747,0.00013190646,0.00021104899,4.866568e-05
1963,-605.79175,118.20934,15.288239,15.497998,2.3733718,2.725735,1.8466765,-3.3288305,-4.8195415,-5.290556,-1.9617215,-1.2315547,-1.8899734,-1.0626937,-1.400792,-0.2978588,0.31386048,0.8538065,2.578682,-0.29360312,-4.169935,-3.0475852,-1.9210563,-3.4159477,-3.1934845,-0.017235069,-0.020846333,0.0028249132,0.015491412,0.005160972,-0.000108386615,-0.00014596048,-0.0010045429,-0.00075227354,-0.0008735815,-0.0046984153,-1.2206528e-05,0.002710346,0.002913008,0.00742894,0.002511685,-0.001660092,0.003564965,-0.0006610638,-0.007963371,-0.0011220818,0.004368614,0.0019646431,-0.00073997915,-0.0014746544,-0.03541997,-0.014919406,0.0028192664,0.002383257,0.0081634205,-0.00013374847,0.008506888,0.0069963187,0.001243362,0.0023930229,-0.0014499716,-0.00072730915,-0.0013746023,-0.00021053264,0.0009788352,-0.0021200501,-0.0021694151,-0.0004137479,0.00034165,0.00016046352,0.0025392163,-0.0024270664,-0.0006409293,0.0029100478,0.0013373214
1964,-603.8604,118.345505,13.429903,28.05055,1.0830193,7.1778626,0.9287598,-6.7228236,-7.7703743,-4.700959,-3.4095342,-3.6744554,-5.099221,0.7044113,-1.0132455,-0.20745929,0.144757,1.4342133,2.5316463,1.0122926,-5.433054,-3.21873,-2.853835,-3.5364664,-3.1625829,0.070115484,-0.02289741,-0.03463371,0.019377815,0.0140133295,0.024228645,0.01665575,-0.0013227669,-0.016055329,-0.004798304,0.015427029,0.015677782,0.0035903135,-0.020664455,-0.019027982,-0.0051969187,-0.0071024564,-0.01342873,-0.0033627383,0.015811391,0.0067780884,0.005678215,0.008304996,0.0018550764,0.0029896025,-0.01436661,-0.04446443,-0.030621985,0.0072649512,0.0057388893,0.004048934,0.0035112666,0.0039951806,-0.0029474322,0.0016954654,0.019565664,0.012145542,-0.0049412814,-0.0103370305,-0.004497964,0.0043746387,-0.0029020472,-0.015420845,-0.013466495,-0.005228311,-0.006501765,-0.0026777284,0.0009483145,-0.0056506745,0.0021673534
1965,-575.92633,121.028114,3.3969004,24.863161,6.294371,7.062867,-7.089053,-6.857372,-8.651672,-6.951201,-3.6780665,-3.2315032,-4.672815,-0.2532108,-0.4460071,-1.4814826,-2.1965163,-0.5138502,3.9796362,2.258914,-2.5227463,-2.0131667,-1.8234805,-3.952237,-4.436053,-0.12383829,-0.05604209,0.049726218,0.043195833,-0.0202681,-0.013396229,0.013383414,0.0056234654,0.002785736,0.019510781,0.032531835,-0.0036147581,0.031175327,0.0044405204,-0.0076671224,0.007382001,-0.0023373,-0.008239055,0.011274414,0.017229939,-0.0035569826,0.0023375729,0.0116470205,0.008560543,0.005765906,-0.11130685,-0.0063167564,0.015529098,-0.023934618,0.01456746,0.011685366,0.024598652,0.0038792293,0.009481118,-0.0032492548,-0.0011178025,0.0029728129,-0.0019781152,-0.0011618292,-0.005251103,-0.00015890897,0.001030646,0.0044448418,-0.0035713012,-0.00052634906,0.003490322,0.0037238398,0.00836201,0.003485124,0.0017285768
1966,-564.36255,119.56902,2.7417417,36.606018,9.303876,3.38269,-7.097155,-11.253226,-8.890538,-7.4136763,-4.9317513,-9.872895,-7.4134383,1.4357687,-1.9279886,-5.6227155,-0.73999953,2.7029483,4.3235083,3.575624,-1.6499808,-2.956072,-2.4865732,-4.6073027,-3.768329,-0.021433588,-0.0039647184,0.01379529,-0.0060700565,0.0032348742,0.012174228,0.011462114,0.014585352,0.009245574,0.009559761,0.00027776288,0.0027851393,0.004669777,-0.021451207,-0.021901853,0.007643262,0.002503399,-0.017543843,-0.015915737,-0.010776502,-0.0015979172,0.008130337,0.0069522806,0.0043712393,-0.0015892392,-0.09972256,-0.03395024,0.017199866,-0.010338769,0.0027853453,0.0038514424,0.012600922,0.014330631,0.023293857,0.007164101,-0.0132612875,0.0028827442,0.020563718,-0.009147238,-0.017528389,0.0008328697,-0.0057408405,-0.013079108,-0.009663079,0.0022302058,0.004772973,0.0026447738,0.0035632346,0.0038267947,0.002404249
1967,-593.3359,122.34736,11.6811495,24.594208,-0.4247424,2.7344365,-2.4661303,-4.8295064,-8.500124,-5.7150273,-2.5509565,-3.5679739,-2.4849458,0.5241581,-1.819514,-2.3196838,-0.9945075,2.6765928,3.426168,0.18254186,-3.751001,-3.3271117,-3.1971447,-3.8854783,-3.94162,0.0053737788,0.008684624,0.0035924122,-0.00066924683,0.0007278537,-0.0013178848,0.00017673177,-0.0012056611,-0.004221221,-0.0022881469,-0.0023472984,-0.0030951458,-0.0027825458,-0.0012868183,-0.00084065343,-0.0013683459,-0.0002766155,-0.00060264405,-2.6686233e-05,-0.00015868482,-0.0015490815,-0.00027076283,-0.0005249664,-0.001150011,-0.0005387181,-0.0057316427,-0.0036208818,-0.0016639692,-0.0009275707,9.770794e-06,0.00033045857,0.0011856507,0.00012573815,0.0005216914,0.0011044387,-0.00040414755,-0.0002948941,0.00071816443,0.000545008,0.00019591009,-4.537506e-05,-0.00055464345,-0.00083905726,-0.00060271844,0.0005028482,0.000888488,0.00049063354,0.0014292812,0.0010374167,-0.00014541895
1968,-575.3183,103.81793,4.6886334,27.928167,0.20529743,8.842832,-3.4725862,-7.7497625,-10.2660055,-7.942803,-3.4667718,-3.4483147,-2.7742116,-1.9264024,-3.5407484,-3.2173815,-1.1947263,0.08518059,2.0402832,-1.8266866,-3.929923,1.9075605,0.77577895,-0.33634025,1.2656013,0.047600668,0.040412366,-0.0023667228,0.002915198,0.0021583925,-0.0059777764,0.006853369,-0.009865334,-0.00017627756,-0.00070300035,-0.0068728165,-0.0019835436,-0.009594017,-0.0024527684,-0.0038258312,-0.003153908,0.0035185285,-0.003964943,-0.0011261165,0.0026929064,0.0036547403,0.0023890478,0.0037018682,0.0035485567,0.0010720484,-0.034338128,-0.014018875,-0.0030904491,0.0014202598,0.009681188,-0.0011579623,0.009562024,0.0021316032,0.0050259205,0.0024046272,-0.0015719407,0.0027385328,-0.000310476,-0.0027580825,-0.0003911562,0.002207252,0.0014889869,0.0008314758,0.0011571702,0.00051723514,-0.0007550954,-0.0013720326,0.0017409628,-0.0014922576,6.984901e-05
1969,-534.4394,138.36165,-3.1491978,31.954237,7.2379336,2.8303666,-4.7865977,-10.272675,-9.8749075,-10.646335,-4.354741,-5.4027896,-6.720879,-2.0129132,-1.2158405,-1.7417428,-0.016702643,0.61613643,0.90103835,-0.8308398,-3.2706022,-1.3786141,-1.9740862,-6.323795,-4.6823215,0.01413487,0.0092302635,0.0051523186,-0.011300815,-0.032929912,-0.010864562,-0.005657224,-0.019726673,-0.0141013,-0.009108569,-0.009327023,-0.003510963,0.0063608633,0.001963733,-0.0011050192,0.005659289,0.0049435156,-0.0052633286,-0.0063236067,-0.007066048,-0.010723836,-0.00063987746,0.0017319566,0.002952487,0.0007581289,-0.05340922,-0.014467881,0.019280028,-0.004821797,0.00019990352,0.008578304,0.016837705,0.012033616,0.004961491,0.009328306,0.012696022,0.003836164,-0.003967464,-0.001072423,-0.0011451254,-0.0028409553,-0.0001167161,-0.006658428,-0.006594494,-0.0058382167,-0.0008544318,0.0061521423,-0.00048857526,0.0040934156,0.0040259194
1970,-520.61365,109.04483,20.441967,10.181686,2.023212,-0.7515314,-4.107006,-9.66008,-11.7562685,-8.399296,-1.9105091,-5.6725135,-6.582536,0.31626776,0.41540453,-2.388775,-1.3347038,0.34432214,1.4552969,-1.0626698,-3.0186265,-0.8529793,-2.3474545,-4.8036394,-3.8319738,-0.015901469,-0.005387286,0.017318146,0.01735194,0.008217545,0.003165087,-0.001526505,-0.006450286,-0.0039027524,0.002180132,0.0006048651,-0.0034736402,-0.0027842722,3.0504903e-05,0.0018785676,0.0019507834,0.002433346,0.0010070722,-0.0031277046,-0.0021805873,0.0013878933,0.002211169,0.0030185163,0.0012685446,-0.0014395907,-0.019403618,-0.0078773,0.010632025,0.0029021061,-0.00046455162,0.0025933885,0.00097541115,0.00033485994,0.0014726422,0.0015973673,-0.00019219946,-0.00086232554,0.0007345608,-0.00054903555,-0.0022690885,0.00028315693,0.0025422336,0.0010834117,-0.00093273114,-0.0006140577,0.0002513332,-0.00061211706,-0.0011500695,0.0008595169,0.0025441018
1971,-592.0581,120.70923,8.119771,23.184713,6.590641,8.949714,-6.637147,-8.797922,-9.456167,-5.83588,-0.5976733,-4.2273316,-2.7225854,4.02669,-1.9498206,-1.4732014,0.23489363,0.8228932,2.5393662,0.75119674,-2.8834383,-2.9858408,-3.964858,-4.0471044,-4.3355036,-0.052240495,0.051410522,0.026247935,-0.034333725,0.01916304,-0.014357336,-0.001205478,-0.001644488,-0.008955717,-0.009905564,-0.0021249405,0.005589085,0.00672218,0.00897638,0.00549868,0.000866987,0.0033955243,0.0011253902,-0.00031564795,-0.0031200224,-0.011647392,-0.00076150603,0.006724193,-0.002060072,-0.0025556695,-0.022094745,0.01762373,0.007267524,-0.00043387053,0.008547766,-0.011546268,0.0031767013,0.0005273309,0.0001594073,0.00088440196,-0.0024617373,-0.00048681148,-0.00073449244,-0.0026755335,0.002571311,0.0020177604,-0.005009438,-0.002689286,-0.0009033396,-0.0047521587,0.0040366827,0.0026339842,-0.0012382834,-0.0034049388,0.0026980687
1972,-574.0079,126.00689,11.216977,20.093044,4.9155416,3.384958,-1.183099,-4.3642836,-8.463231,-8.959371,1.3395693,-3.0299892,-4.9522114,1.5395222,-0.07953342,-2.7741604,-1.706973,-1.6975515,-0.48613805,-0.5427035,-3.249066,-1.6179154,0.11875256,-3.364957,-4.6053405,0.011702007,-0.018968074,0.0010589206,0.030907873,-0.007685623,0.0006202614,0.007393312,-0.0010999003,-0.004400117,-0.00703176,0.0026453463,0.0015487691,0.0014233387,-0.00071785104,-0.0016793106,0.00076281285,-0.0011871218,0.0003693023,-0.00092575146,4.874296e-05,-0.00078600715,-0.0039682793,0.0013800422,0.0038311202,-0.0030122658,-0.028064378,0.0032330584,0.0111615285,-0.011548202,0.0029558267,-0.0005592814,0.0016965735,0.003116867,0.0033876768,0.003029916,-0.0010569298,0.0033651604,3.5377965e-05,-0.0013878302,0.00011292715,-0.0008455675,-0.00054144347,-0.00082948385,-0.0004306461,0.00071689865,0.00038038078,-0.00056372484,0.0025654768,0.003285675,0.0003655265
1973,-579.4249,134.47495,3.5006077,23.918537,5.9976907,3.0281718,-2.8990672,-8.095532,-13.613109,-9.416232,0.95602655,-1.8458041,-3.9717503,2.3839164,0.7122507,-1.9261624,-2.9572012,-0.87385345,0.3132933,-0.6866697,-4.580968,1.3686762,1.7810513,-4.811385,-4.0617833,-0.024172667,0.010888096,0.024554696,0.0011339918,-0.0054213796,-0.016262244,0.0021941424,0.009620424,0.011150658,0.007673358,-0.0030210286,0.00855319,0.009311708,0.0006838246,0.0037534505,-0.00021246725,-0.0022225315,0.0029042203,0.0010156948,-0.008433327,-0.010373026,6.7245266e-05,0.008617305,-0.0015213504,-0.0039156536,-0.043705985,-0.0043937643,0.0061415806,-0.00938799,0.0073211677,0.002388711,0.011387115,0.0059919413,0.0038274266,8.657903e-05,-0.0069407206,-0.00064333837,0.0038221502,-0.0022096063,-0.0043386235,-0.0014179366,0.0028174534,0.003382892,0.004299389,0.0015267937,7.4147174e-05,0.0029630447,0.00096938125,-0.005368518,-0.0019339905
1974,-553.5916,119.49465,12.001449,8.418386,4.717074,3.4893267,-0.13638541,-6.8108416,-10.456859,-6.9278893,1.5362492,-2.4012723,-3.8152437,1.7754933,0.20514852,-2.932752,-1.5693411,0.721128,1.6667701,-0.84986466,-2.898807,-0.45629257,-0.2997895,-2.74085,-3.420449,0.012285293,-0.0009513713,-0.007934305,0.0051703765,-0.003282062,-0.0063299537,0.004450317,0.0025980563,-0.0016653455,0.0010089709,-0.00018482043,-0.00011450528,0.0033376375,0.0010555991,-0.0022401493,-0.0016003791,9.222035e-05,-0.00028000577,-0.00049193983,0.0003620556,-0.0010433457,-0.0019050261,-0.0009364383,0.0006016261,-0.00021702558,-0.007823646,-0.0025751349,0.0018795731,-0.002061976,-0.00069110683,-0.00044614507,-0.000604442,0.00031944705,0.001771015,0.0011705791,-0.000796952,0.0012024376,0.001896063,0.00060162134,0.0008309083,0.0010128346,0.0001848519,-0.00046144793,-0.00027840195,-0.0010362313,-0.0009359675,0.0003154903,0.0006438102,0.00031767,-0.00048453885
1975,-572.66797,112.31016,18.487608,12.894364,7.215352,3.0781207,-0.7892103,-3.8996959,-9.0502,-7.8714795,-0.0034482249,-1.7599732,-1.509775,1.6241583,-0.4633176,-2.3467538,-1.3023936,1.5009774,1.5942646,-1.7676158,-3.2438006,-1.9446628,-1.2999185,-2.992274,-3.7779186,-0.012705571,-0.0050785635,0.003002144,-0.00039723443,0.00027316876,-0.0024020402,-0.00054885785,0.0007505157,0.0005999658,0.0023240256,0.0002455073,0.0007546095,0.0005164234,-0.0005255919,0.0011716041,0.00035467168,-0.0004936368,0.00025007143,0.0002595426,0.0004777421,0.0005135739,8.582505e-05,0.0011227994,0.0005514897,-4.200486e-05,-0.0068158656,-0.005312362,0.00285722,0.0042006937,0.00025068453,-0.00034104238,0.00044165432,-0.000592566,-0.0010607193,0.00046370254,0.0006317769,0.00024629012,0.0005659242,-7.2550356e-05,0.00014695921,0.0005330696,9.856833e-05,-0.00039067405,-0.0007844977,0.00013512689,0.0003958339,-0.0003072006,0.00011302592,-0.00027807607,-9.391694e-05
