,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
3174,-428.309,170.43314,-7.1334405,-7.616741,8.27932,3.4604104,-17.888214,-5.4144034,-11.12211,-5.629511,1.3935751,-6.7659035,-5.269548,0.050684627,-0.012093657,-0.06646568,-0.035678018,0.024327993,0.051286552,-0.022438552,-0.012833684,-0.031519488,0.0054892222,0.021698644,-0.020507442,-0.017985445,-0.051607795,-0.00737518,0.01296995,0.028590765,0.019057576,0.016108187,0.007366373,-0.018659707,0.0074579637,-0.0021406435,0.011713939,0.02039246,0.012401803
3175,-463.50687,151.19177,19.117853,11.423201,12.759981,11.859595,-6.769955,-4.397328,-5.7314157,-2.3089943,2.3122933,-2.7082937,-2.8368075,-0.093768604,0.024683733,-0.016801445,-0.0040326533,0.016814524,0.0021058992,0.02687693,0.015581686,0.0072917263,0.0009027963,0.01868775,0.01558981,0.010757346,-0.030338695,0.005583542,-0.015252174,-0.010086902,-0.0019747643,-0.0054916083,-0.0022081928,-0.0035321114,-0.0045972643,-0.009123441,-0.0007103637,-0.0014202808,-0.003620838
3176,-437.39255,163.42288,-4.4506464,4.1845374,14.117911,2.8416722,-12.394684,-4.2337523,-8.69876,-3.3021486,3.0943046,-4.8189645,-3.1103327,0.017689107,0.012395793,-0.008906692,-0.008454106,-6.852753e-05,-0.0036858355,-0.005168616,-0.0028549314,-0.0032931338,-0.0025713854,0.0024892294,0.00041358164,-0.0029565622,-0.0133058885,0.0027487683,0.0016228992,0.00028744282,0.002855385,-0.0012403433,0.0025858232,0.0001509408,0.0022852363,0.00086469384,0.00063001394,0.0007060391,0.0016438217
3177,-440.86673,169.04561,-5.85989,6.808191,13.261881,0.018948419,-12.142976,-1.8373908,-8.736329,-6.144022,2.9414792,-4.83054,-3.6347609,-0.031932704,0.0027749042,0.010889066,0.0003964222,-0.0067602904,0.012423414,0.028168201,0.03743784,0.0029778848,-0.014480274,-0.005195733,0.0005508126,-0.0058799023,-0.017109085,-0.009693901,0.01100039,-0.008323871,-0.005460103,0.007217358,0.012606599,-0.001030509,0.0036449379,0.0011723527,0.0016882034,0.008444249,-3.2037624e-05
3178,-441.57886,169.70174,-2.1845193,8.458131,15.289968,-0.3764678,-10.124684,-3.0773666,-8.739039,-3.7839262,3.4308212,-4.3702483,-1.6940542,-0.04014175,-0.0139390575,0.026596975,0.009716924,1.13439e-05,0.0042837593,0.007703795,0.0058126347,0.00274826,-0.0044115433,-0.0053155236,0.0010545487,0.0004799814,0.0030834025,-0.0026707826,-0.0038439191,0.0014583487,0.0026384029,0.0027286275,0.000780403,-0.0005075511,0.0004596497,0.0008642385,0.00056248205,0.00028850214,0.0012033512
3179,-442.64944,159.55551,1.2421385,10.448614,14.3735285,6.030539,-12.140245,-2.9535828,-6.6111755,-2.2843125,3.2080503,-4.6435685,-1.774126,0.023435578,0.016932314,-0.009762655,-0.0022764425,-0.00621063,-0.0078347465,-0.0029461838,-0.006340573,-0.0060480474,0.0006403985,0.0014656744,-0.005442413,0.00072748604,-0.020031985,0.003366465,0.010593489,-0.0028739872,-0.0012245987,-0.000537093,0.0020886753,0.00047725864,-0.0016035318,-0.0024492813,0.001337736,0.000391098,-0.0010387223
3180,-433.85364,157.39577,1.5168533,5.9391103,10.650943,4.7779236,-12.011147,-2.3405638,-8.061456,-2.2674491,6.096116,-1.5605178,-1.4296412,0.17642857,-0.012710009,-0.081630744,0.020784805,-0.03792514,0.031024609,0.023242254,0.013047692,-0.005234389,0.0009225685,0.007790478,0.005293037,-0.0034180405,-0.09036339,-0.0002204585,0.021767704,0.008389318,0.019710446,0.010883787,0.009272502,0.000700728,-0.0027948066,-0.0014811862,0.0016339505,0.0013545848,-0.002121571
3181,-461.3723,160.6229,-1.4877048,7.1126146,14.548956,7.1617374,-8.131157,-4.003759,-4.6273384,-0.33483648,6.055675,-1.285858,0.45050254,-0.10271961,0.004324866,0.011533921,0.011008196,0.022396492,0.0064545134,0.015282825,0.0030568147,0.013200819,0.0006754412,0.006474014,0.0029135598,0.0045767836,-0.008825058,0.01277623,-0.0025919373,0.007781543,-0.0009954508,0.002425376,-9.036691e-05,-0.0028495362,-0.0008602799,-0.000639601,0.0013784904,-0.0012483213,0.002193334
3182,-435.48535,164.356,-10.168575,2.184771,12.200189,1.2894268,-10.335334,-0.19938518,-6.5150156,-1.5771374,5.7906485,-2.5910225,-2.2692564,-0.032709718,-0.007908113,0.0018055146,-0.012619426,0.008675397,-0.006149073,-0.013554514,-0.0102004595,-0.0034005085,0.008193711,0.00065789436,0.0016587155,0.003190496,-0.019078873,-0.015380422,0.011391037,0.011878345,-0.00037848472,0.0046265675,0.0023620739,0.00011916463,0.0017883196,6.2068044e-05,-0.00330719,0.0024934893,0.0020945147
3183,-466.80072,161.27138,-6.6440206,5.1937704,14.605939,1.2622685,-5.134615,-0.06611691,-9.887811,-2.3811114,7.118524,-5.0522604,-1.9841783,-0.19026244,-0.13035016,0.0135258,0.04343636,0.033670988,0.0415475,0.022997634,0.024331382,0.025955541,0.033560682,0.019115612,0.024562713,0.016749596,-0.016264085,-0.02142877,0.024856769,0.01250103,-0.00063334755,0.013619804,0.008306049,0.002182923,0.0024548643,0.006443876,-0.00056291214,0.0047364337,0.0019848384
3184,-441.75247,165.84596,-1.367785,9.031877,17.701183,3.2157426,-13.217329,-3.1979096,-8.377457,-5.193131,0.4988753,-4.7958717,-2.9957364,-0.0015693336,-0.019169742,-0.008937888,-0.022371298,-0.012080466,0.0021234297,-0.0018459918,0.006279998,-0.01029694,-0.0010166736,-0.0007731401,0.017149186,0.02241483,-0.014675915,-0.010752341,0.018159417,-0.0010750912,-0.0044399006,0.009449892,0.00663327,-0.0021404766,0.0017750186,0.0021696144,-0.011888697,0.0013487295,0.007353087
3185,-436.6443,164.71349,2.5640483,4.8306036,11.049192,3.8794436,-11.067707,-2.314401,-8.294837,-2.4834023,2.057209,-5.12652,-1.8967994,0.03269099,0.023335434,-0.017420305,-0.020420477,-0.0047262036,0.00084337284,-0.007711339,-0.013227468,-0.0073600793,0.0007148814,-0.00022484509,-0.00023754651,0.0002695824,-0.013085726,0.0031667543,0.012073783,-0.0042347317,-0.0020671054,0.0012598502,-0.0015350196,-0.0023150824,0.00067148637,-0.00012472781,0.0022563355,8.356532e-05,5.5315202e-05
3186,-440.24762,158.18341,5.4772396,1.6074656,12.105583,2.3155704,-11.460197,-2.134996,-6.7367673,-0.53283197,2.3387156,-3.323071,-1.2178556,-0.09491506,-0.056822687,-0.035668757,0.018103644,0.005013386,-0.028083438,0.011815747,0.018714026,0.009626755,-0.005110625,0.009770848,0.00150881,-0.0007801065,-0.011688962,-0.02314994,-0.01041076,0.011344227,-0.003808674,-0.0016985049,0.007330526,-0.0067970185,0.0059548323,0.0009565728,-0.0060887747,0.0021188299,0.008279913
3187,-434.83688,160.7582,5.5055175,8.391393,7.029908,7.5013576,-10.689053,-4.529992,-5.3068485,-2.4542186,3.762606,-2.3908486,-2.8238995,0.007535573,0.0066816146,-0.0042798677,0.005339302,0.016866626,0.00015341402,0.0022982806,0.003311639,-0.006248642,-0.002480837,-0.00548345,-0.003986735,-0.0030944468,-0.025237707,-0.031764038,0.003230409,0.018233465,0.009520805,0.0066123283,0.0024283533,-0.0014697951,-0.002259725,0.004856792,0.004332123,0.0010958613,0.003766449
3188,-433.11658,165.3949,-6.710476,5.8848085,12.031618,2.8530164,-11.08887,-7.1683297,-8.567672,-3.155478,4.4575,-4.372471,-4.180726,-0.049791433,-0.036797345,0.04091788,0.02109705,0.01678672,-0.00059486565,0.014444847,0.020726223,0.010139955,0.006660427,-0.004442871,0.004652221,0.0016964156,-0.020484418,-0.01206196,0.014966547,0.006909484,-0.008231116,-0.0052744485,-0.0013598157,0.0016750981,-0.0019363624,-0.006479388,-0.0039293505,-0.0034811324,0.0034885728
3189,-463.02786,159.82933,15.717468,11.314408,16.522614,9.843995,-3.9210021,1.0834228,-3.335179,-0.88027525,2.2156665,-2.5333805,-2.6507149,-0.05169711,-0.032268327,0.03780384,0.017035961,0.023716437,0.027207155,-0.0065285633,-0.0018320824,0.0023210668,-0.007208123,-0.004859962,0.008181224,0.005791827,0.011874314,-0.0035279952,-0.00010599519,0.00639023,0.0003108937,-0.0010358046,-0.0023626408,0.00072663755,0.0026045295,-0.0018416372,-0.0017958657,0.0023067957,-0.0014360005
3190,-410.479,150.8087,4.073968,-3.277532,11.98614,2.674823,-13.4382105,-7.8905416,-9.988543,-1.8604052,5.0594964,-2.453594,-2.008011,-0.1375157,-0.049441904,0.08841828,0.02820634,0.0058483663,0.013127835,0.005168772,0.011763318,0.018782165,0.001632351,-0.006202541,0.00798177,0.00090698205,-0.03150313,-0.0079454975,0.0062426785,0.0024656316,0.004264415,0.012274869,0.00813964,0.0019837704,-8.6081694e-05,-0.0033337318,0.0034068567,0.0060629067,0.010158473
3191,-444.6701,165.47495,1.5236856,4.0614066,10.081038,1.0953739,-9.747466,-5.406544,-8.782895,-1.9294943,2.408869,-5.1397266,-1.7377645,0.01433038,-0.011649481,0.0018467702,-0.0077029313,0.0029123921,0.0062727747,-0.003605647,-0.006230154,-0.002260706,0.005040321,0.00063613645,-0.0027640017,-0.006009982,-0.010709927,-0.0135228,0.0058002817,-0.00095124205,-0.0031965086,0.0072816485,0.0057684584,0.008729959,-5.3944386e-05,-0.0024753243,0.000487512,0.00336921,0.0012010431
3192,-453.15112,166.86664,2.0320718,5.000929,10.248959,3.1877263,-6.8510003,-3.284277,-5.77558,-1.0464219,5.244897,-0.88803595,1.8851489,-0.058156915,-0.015213854,0.012109034,0.015215028,0.019256042,0.008854672,-0.00080104935,-0.0019380901,0.0040478203,-0.0013036596,0.007056181,-0.0032794925,-0.0057713524,-0.012654758,-0.0021869312,0.006352199,-0.0033749612,0.000932976,0.0009808738,-3.1804433e-05,0.0028873212,0.00022238042,-4.4221462e-05,-0.0014462948,0.0005044993,-0.0010712544
3193,-445.80386,155.91354,-1.5349572,8.694234,12.836766,4.1823955,-8.989294,-4.212622,-8.714616,-0.9795064,4.557617,-4.122543,-1.4688214,-0.005285139,-0.00031012326,0.0063238423,-0.0047600204,0.0017394682,-0.004337848,-0.0023975768,0.0027061277,-0.0024799304,-0.0064873905,-0.0023465236,0.0028679718,-0.0031339186,-0.012167909,0.004597115,-0.0013378222,-0.0021243375,0.007967797,-0.0013002956,-0.0012813204,-0.0015332206,0.0022686268,-0.0002498669,0.001220048,-0.00028424052,-0.0024128542
3194,-483.42093,134.59558,16.144602,16.080816,13.747399,10.2006235,-6.24622,-1.372927,-2.1402879,3.2733798,3.4803576,-2.6248043,1.6760718,-0.05991535,-0.04091081,0.025785092,-0.021089239,-0.04337293,0.033682913,0.02320849,0.008134059,0.018689038,-0.009218645,0.007561715,0.02496966,-0.01534378,-0.058585458,-0.020790284,0.013652798,0.014893165,0.00529766,0.006377465,0.0060771173,-0.004752094,0.0027330709,0.007270037,0.00017252496,-0.0015877498,-0.003077139
3195,-436.5757,143.25194,1.639887,-1.7626706,11.156769,4.145182,-10.74287,-5.6685476,-8.34304,-1.9584585,2.6386309,-3.173943,-2.1765752,0.024126908,0.012707982,-0.005030503,-0.0067504095,-0.004092786,-0.0011144014,-0.0061633433,-0.0001446732,-0.0007656022,-0.002670572,0.0065664332,0.0010994928,-0.0031891328,-0.022549512,-0.007101587,0.0058295676,-0.0009671352,0.0006002031,0.0010394931,0.0030154358,0.0020605128,0.0019378873,0.0006755105,-0.0020019813,0.002052973,0.0020880008
3196,-447.0176,165.25302,-5.9031024,-0.20958117,14.464737,4.8713965,-13.020049,-6.054693,-9.350382,-2.099264,2.629039,-4.229618,-0.66812813,-0.011841557,-0.003479999,-0.0038874836,0.0069635794,0.0058141635,-0.007641456,0.00128854,-0.0010154282,-0.0066192537,-0.003362176,0.002962207,0.00081965484,0.004367346,-0.018426456,-0.010295303,0.010455344,0.0021233924,-0.0010298732,0.0040039634,0.003199895,0.0042059585,0.0028036842,0.002045203,-0.0017450852,-0.0018530489,-0.0012494882
3197,-455.18658,159.96687,3.7013364,6.763314,11.865305,4.350893,-12.593764,-7.2994533,-9.635837,0.3051937,2.6830027,-7.681273,0.16609862,0.0072226734,0.02214902,0.0036440978,-0.007330342,0.009944049,0.001356081,-0.024946202,-0.021183454,-0.007091021,-0.006101893,-0.008128765,-0.014525952,-0.008456653,-0.025846634,0.015882673,0.0063733775,-0.014567239,0.0063060075,0.0034577667,-0.0004797521,-0.00042307095,-0.00012937056,-0.003263984,-0.0019821774,-0.0016431104,-0.0012120112
3198,-457.47165,155.16771,6.367787,6.352691,11.977777,6.6344085,-12.537032,-3.910447,-5.3720846,-0.02548393,2.7469049,-2.81856,-1.6468642,0.0051535876,-0.00058733724,-0.019280115,-0.004131609,-0.0018436629,0.0007687259,0.010092957,0.007068633,0.01588608,0.008449679,0.0032039715,0.002202112,-0.000541192,-0.009512917,0.0004504648,-0.0012458075,-0.00214896,-0.006476347,-0.003319624,0.008591301,0.0047233766,0.0032385981,0.0039138445,0.0053662565,0.005641268,0.0017141834
3199,-454.30447,159.84894,7.751544,5.535287,11.640783,5.6796007,-8.873903,-3.597353,-6.6449003,-0.4202022,1.8843716,-3.4728878,-0.47473696,-0.024206577,-0.0051315594,0.002605173,-0.0011422089,0.0022123808,0.0033942119,0.0016518937,0.0017760098,0.0018982217,0.000596689,0.0013508622,-0.00013439143,0.00020256054,-0.0025917136,-0.0010595702,0.0012022003,7.6958466e-05,-0.00024537247,-0.0006499225,-0.00042371353,8.125115e-05,0.00083704374,0.0009841188,0.0008866154,-7.472662e-05,-0.00010189919
3200,-439.26877,161.04651,-6.66195,-1.6399744,9.26305,1.1269535,-16.872791,-5.1140842,-10.231283,-0.71896696,3.2295105,-5.733313,-0.85035086,0.11671417,0.09969623,-0.028481305,-0.04263068,0.00744096,-0.01620413,-0.032190893,-0.014863643,-0.022586644,-0.00885705,0.006968258,-0.010846193,-0.0051704,0.01509264,0.023118027,-0.00709144,0.0027903928,-0.00036972525,-0.0064403126,0.010165179,-0.009851378,-0.001918893,-0.0019813175,-0.0033707565,0.000925724,0.0040000514
3201,-449.99237,153.37794,2.628151,9.20727,14.073715,7.384161,-11.750598,-6.03962,-7.6719685,-0.5174335,1.0493485,-4.7066813,-1.2079247,-0.00820075,0.0142857535,0.010166107,0.0069712913,-0.004566131,-0.008093611,0.00016646429,-0.0075785806,0.00018688377,-0.0026641544,-0.0073806746,-0.0059990287,0.004409055,-0.0032861454,0.0045134355,-0.0037763326,0.0012961677,0.0005699852,1.7527405e-05,0.000520243,-0.001994634,0.00025817702,-0.0012527762,0.00071580516,-0.0002031575,-8.223191e-05
3202,-442.8849,164.54465,0.20963399,1.1008774,9.971926,4.6603994,-11.096829,-3.996526,-7.349815,-0.33999324,3.6381788,-2.6771402,-0.48576847,-0.045632806,-0.022766994,-0.012198821,-0.013310652,0.013986483,-2.4636864e-05,-0.0025379446,0.016960427,0.015356675,0.013229223,-0.0053446535,-0.0035448652,0.01783938,-0.014637919,-0.018632721,-0.004101328,-0.0014139828,-0.0046710987,0.0038319493,0.00420041,0.004179087,-0.0047336207,-0.0031141029,-0.001719684,-0.0026340107,-0.0007046926
3203,-441.85153,176.39555,3.7560456,-0.9685224,4.4853225,3.7505162,-8.418719,-5.092306,-7.352231,-2.0075302,3.2679753,-2.797157,0.32981402,-0.028624173,0.043651734,0.0016182672,0.012062612,0.009672869,-0.012422621,0.0048367255,0.00031067556,0.0051237405,-0.0059772856,0.006068799,-0.0060276226,-0.0029964782,-0.03904443,0.017961754,-0.006658951,-0.005147797,0.005141358,-0.0058501465,0.0021249526,-0.003303089,-0.0026313297,-0.0021418433,0.0011257433,-0.003078308,0.0021687911
3204,-457.1112,162.0137,1.0278516,4.004636,14.225477,4.3302712,-11.029439,-4.607794,-9.464892,-2.6687121,2.231658,-4.501898,-0.93822515,-0.021653548,-0.022380894,0.013670124,0.017305495,0.0012473546,0.004109869,0.004508235,-0.00085751165,-0.0016049483,0.002875252,0.0022065577,0.0032896497,0.002763871,0.005918012,-0.0018122258,0.00034253794,0.002962992,-0.0008129852,0.0022088017,-0.0007411528,0.0001803746,-0.00045878417,0.0010123557,4.32144e-05,-0.0015441353,0.00079696253
3205,-450.52457,167.29938,-4.112195,-3.574579,11.231622,1.4302144,-15.04685,-5.0537624,-9.075205,-4.777753,3.0760899,-3.6796737,-2.4959402,-0.05778989,0.020460185,0.04296198,-0.056429278,-0.010857264,-0.013101093,-0.003962746,0.009561988,-0.00400864,0.012391992,0.012251814,0.01203764,0.017848361,-0.037371058,0.009564121,-0.0019714322,-0.005054483,0.014422787,-0.011717689,-0.00036613378,-0.0017704474,-0.0028958179,-0.00024645156,-0.0028337592,-0.001844438,0.0076184776
3206,-450.72507,161.72243,9.541678,8.659749,13.842003,4.80666,-11.874963,-3.744912,-9.893952,-4.523881,0.90552264,-4.55747,-2.9282153,-0.04209013,-0.022984527,0.02166846,0.019995399,0.0052322615,0.0022210502,0.001679839,-0.0012472612,0.000541251,-0.0007934137,-0.0022977714,-0.0019665763,-0.0032627988,-0.003573078,-0.0052140267,-0.003465331,0.0014751711,0.0047619697,0.0016951644,-8.024299e-05,-0.0011930744,-0.001313096,0.0009932804,0.002085902,0.0020938495,9.67869e-05
3207,-460.8244,149.64688,15.507035,13.604405,11.93644,8.670174,-8.638559,-3.6830783,-8.82231,-2.9859934,-1.5048144,-4.478245,-3.2142372,-0.0792156,-0.043704618,0.050327178,0.033383917,-0.0008737297,0.0009882894,0.004673032,-0.003548432,-0.0069363415,1.4473321e-05,0.004042321,-0.004732448,-0.00078380556,-0.016570985,-0.013160553,0.014347549,0.003376344,-0.0024676335,0.0052485447,0.001686865,-0.0023981878,0.0010956209,-0.0024006905,-0.00047857262,-9.617482e-05,-0.0014041441
3208,-459.3718,157.58487,10.224738,11.128109,11.688196,4.6562214,-10.026067,-5.3211384,-8.691852,-3.1898706,0.49776292,-6.2029867,-3.4593995,0.030747661,-0.011031972,0.0054750647,0.015956674,0.01013541,0.003449265,-0.0056393286,-5.8367907e-05,-0.0021003382,-0.0019735403,-0.0011453338,0.0015486818,0.0005532994,0.008206561,-0.003841803,-0.0012091426,0.0035767413,0.0011979229,0.0010309851,-0.00018708757,-0.0016749087,-0.0011039729,0.0007826019,0.00030565116,0.0013115589,0.0009742344
3209,-449.77567,163.26605,1.7813236,6.9372926,15.259604,3.8840797,-14.908956,-6.070962,-9.501676,-1.9859875,1.1637442,-5.3587785,-2.6928854,-0.008697106,-0.007663564,0.012508409,0.0077568567,0.0049302625,0.004844623,-0.0011470837,-0.0017489918,-0.0031422144,-0.0005372108,-0.0004114245,0.0018316108,0.00316221,-0.017864332,-0.0055015124,0.0080665955,0.0005601903,-0.00061153463,0.00021737903,-0.00095548364,0.00027554005,0.0010946825,-0.0005818226,-0.0018582942,0.00075877877,0.0005724596
3210,-448.25238,164.25371,13.437003,8.204329,12.115727,11.209533,-13.054338,-6.9742904,-8.551071,-3.2913432,3.414489,-3.8191895,-4.1800003,-0.07814196,-0.04451248,0.037326835,0.04933322,0.016503017,0.010526039,-0.0023484663,0.007131485,-0.015282028,-0.023725174,-0.014598852,-0.025442591,-0.009357199,-0.12612353,-0.029238379,0.030674744,0.016909407,0.012274906,0.010416698,0.020731777,-0.008236845,0.018843416,0.005700571,-0.010070996,0.008975726,-0.001722216
3211,-449.59424,152.46294,10.4922085,6.0944676,14.208931,5.1524644,-11.276698,-5.7088723,-9.158157,-2.8341055,0.7092167,-5.17707,-3.0895267,-0.0039690505,-0.0009229805,0.002098819,0.00017994693,-0.00076056697,-0.0001670943,0.0015136552,0.0011862863,-0.00022901707,-0.001266507,-0.0003769925,0.0006563193,-0.00021624034,-0.004441199,-0.0019585374,0.0014459367,-0.00019691666,-0.0006376594,0.00040470617,0.00086092233,0.00043528213,0.00051135535,0.00010348546,-0.00022524325,0.000704788,0.00014557414
3212,-448.17416,165.12239,0.38780865,9.383562,15.306085,2.6396513,-12.767085,-7.4451294,-9.196583,-3.67413,2.7364345,-7.0308375,-4.5643673,-0.009613609,0.009881477,-0.0019261976,-0.0015033421,-0.0010708849,0.004012417,-0.00094427273,0.0036852972,-0.0013776937,0.0014403663,-0.00041568102,0.0012876849,-0.002579281,0.00851159,-0.001996304,-0.0039551626,4.537281e-05,-0.00067805103,-0.00094148127,0.0015322185,-0.000634927,0.001988336,0.00086487335,0.0012861614,-5.8310558e-05,-0.0019621968
3213,-447.0282,166.13159,8.748824,15.509399,22.706001,7.0090914,-12.296222,-1.1542434,-4.9876513,-0.35650066,6.153607,-3.1364467,-2.5693364,0.028991835,-0.02997379,0.037297767,0.022304758,-0.00081428734,0.031352207,-0.0029091635,-0.000837409,0.024949588,0.0057714377,-0.015410248,-0.01017577,-0.011978753,-0.09340622,-0.034176223,0.027071346,0.006583797,0.012493375,0.012433288,0.0054912646,0.0043177046,0.008610122,0.001234405,-0.0030146856,-0.004339887,-0.006184604
3214,-432.30414,175.7984,-6.1681848,7.032946,13.27412,-4.3911214,-17.409279,-7.178358,-9.605294,-4.6778026,3.906272,-7.4484153,-1.9611454,0.0650385,0.0031648846,-0.023396617,0.01830561,-0.004153615,-0.015115285,-0.002886274,0.0035358835,0.006117364,-0.0031623892,-0.012962277,-0.00021660735,0.0047929683,-0.0055245883,-0.029950483,-0.012855728,-0.0052649793,-0.0067258915,0.006519509,0.004002367,-0.0013870458,0.00081273034,0.0029450285,0.0013510941,0.005047071,0.0010675802
3215,-460.18387,160.22711,10.943576,15.638409,18.83043,2.5973263,-13.474754,-5.7435417,-7.5295396,-1.8642411,0.28869143,-10.09743,-4.868944,-0.02521912,0.0052994234,-0.0027249753,-0.0013124263,0.009701159,0.007302354,0.00093693036,-0.008993464,0.0017578388,-0.0012049325,-0.004132506,-0.0044597643,-0.00028581405,-0.010410224,-0.011284465,5.072583e-05,-0.0040201545,-0.0057424223,0.0046352516,0.009519277,0.0024382323,0.002788893,0.0067597907,0.001802443,0.0070521953,0.0014596825
3216,-446.846,168.10095,-0.8522016,2.4704566,11.4831295,-0.11452195,-14.689762,-4.7034764,-11.757694,-5.4292784,3.3677015,-5.9495792,-3.9335256,-0.08600482,0.05617737,0.008121079,-0.030645128,0.016437346,-0.01205464,-0.0071903346,-0.011217844,-0.0016049104,0.0074161403,0.005104049,-0.0025728475,0.0022050159,0.016328104,-0.006999582,-0.015570676,0.0019930247,0.0061303773,-0.0016054633,-0.0007861421,-0.0014961238,0.004213731,0.005233236,-0.004827733,-0.0038370183,0.0014220455
3217,-443.25894,161.55992,1.7535989,-0.48549357,8.997693,7.0685515,-12.003409,-3.092518,-9.18344,-2.423097,1.7263424,-4.8118877,-1.8240739,-0.03356392,-0.013062053,0.011827035,0.004282619,-0.0019434368,0.0016321347,0.0041739885,0.003330772,0.0050034514,-0.00032512165,0.0007992402,0.0056075095,-0.0010653032,-0.002561235,0.0012775881,0.002542714,-0.0032660526,0.0011281891,0.0012853236,0.0022452571,0.0011048605,-0.0019555164,-0.0006258062,0.0007162118,0.0012861331,0.0006767168
3218,-452.45438,164.84895,1.2079209,4.1803174,14.877288,2.476454,-14.718474,-7.2906637,-10.812743,-3.039919,3.741195,-4.6657896,-1.1900777,-0.050771926,0.011564917,0.023583457,-0.0061907354,-0.0017225102,-0.0056989626,0.004969932,-0.0016071204,-0.008020074,0.0035183637,0.008674398,-0.00400765,0.0010689407,-0.017222773,-0.012247984,-0.0062231254,-0.0077019804,0.0040502134,0.008036552,0.00039320608,-0.0025030556,0.0053931917,0.0025724636,-0.0036945806,0.0018981651,0.002580679
3219,-436.06393,169.10175,0.5027532,-6.6581354,3.9551284,-0.50374377,-17.629135,-3.9936352,-4.2923894,-3.111641,1.776833,-0.9079497,-1.2367963,-0.006681018,0.014778073,0.023057258,0.014921148,0.0417375,0.04530328,0.004157756,-0.010804198,-0.026754104,-0.01255205,-0.007735963,-0.022685109,-0.008140814,-0.092910245,-0.052757125,0.036315255,0.00089593226,-0.01451393,0.011603481,0.004094957,0.005423384,0.01333751,0.016263913,0.01686998,0.005174588,0.0042406907
3220,-448.01157,156.04034,0.5079326,1.5337474,11.858146,5.093813,-11.997049,-5.0480123,-9.796619,-2.796386,2.7855458,-3.4479156,-1.3337102,-0.02997696,-0.017086247,0.0054148873,0.012325206,0.01580083,0.011650862,-0.00054618815,-0.010213166,-0.0026445815,-0.0009145943,-0.0065667694,-0.006610397,-0.0082849935,-0.010128381,-0.007869291,-0.00817463,-0.00013355003,0.0060784686,-0.0012707044,-0.0005072574,0.0011419195,0.0006155141,0.0003636058,-0.0013042975,0.00059118087,0.0027213015
3221,-481.62256,136.28897,13.081571,4.0870523,10.448011,5.456244,-5.106515,-2.212461,-5.012571,4.138264,10.001877,-0.014585367,-4.1628633,-0.109135374,-0.06038205,0.0052878456,0.008402952,0.018024025,0.0118771605,0.0032720105,0.013285014,0.015508185,0.013479212,-0.0044668657,-0.017964182,-0.00058569934,-0.05051986,-0.014707621,0.006570045,-0.0035817332,-0.0022949448,0.002330648,0.018544342,0.00532254,0.020988584,-0.0013779951,-0.006178417,0.0149549795,-0.0012552912
3222,-456.45685,146.80304,2.8836806,3.2940607,15.313927,4.904925,-13.39994,-5.290926,-8.39262,-2.2425852,2.0829315,-4.2933826,-1.342595,-0.04022133,-0.013692787,0.014740056,0.0068984493,0.0058171586,0.008466367,0.004033786,-0.0041303504,0.0005776098,-0.00028240719,0.0016286116,0.0032562185,-0.0016686731,0.003922513,-0.0026189217,-0.0011453296,0.0003169021,-0.0012090838,0.0010535045,-0.0006797282,-0.00049837574,-0.0005076694,-0.0003583973,-0.00076152704,-0.00014529555,-0.00019849472
3223,-436.22308,166.2863,-16.422657,-1.913211,13.677001,-0.32024482,-16.76106,-6.903433,-11.364881,-3.0458739,9.094307,-4.386095,-4.413002,-0.036721177,0.0050978702,0.0087958835,-0.022760987,-0.028859304,-0.020124346,0.025428712,0.009238882,-0.018817008,-0.01521017,-0.004598122,0.011717092,0.019679703,-0.047410063,-0.040258694,0.031434156,0.014333656,-0.0023617009,0.007698607,0.0064207925,-0.001597505,0.010190216,0.00325178,-0.002443315,0.006426147,0.00019092376
3224,-440.7048,160.9374,-7.1711564,-3.285619,7.577332,4.6441855,-13.614437,-3.9336877,-10.250954,-3.8896434,4.948735,-3.0099697,-2.6485822,-0.07940886,-0.04812392,0.06483953,0.031564247,-0.0026211408,0.014662858,0.0023583353,0.0034474095,0.01267504,-0.005779346,-0.014148904,0.0032058572,-0.006192389,0.01802862,-0.006879329,0.016502038,0.006784411,-0.005515253,0.0023455769,-0.0011925586,-0.0027575193,-0.00071163516,0.001971303,-0.008645841,-0.0033080534,0.0028755108
