,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12
349,-406.18073,164.97386,-40.625217,-6.8807063,-7.082271,-11.207421,-21.026651,-12.051785,-5.5023375,-17.539053,-1.2161795,-3.0556374,-9.114144,-0.0010425078,0.00016437158,-0.000699765,-0.001376193,0.0009525041,0.0001441748,0.00051234587,0.0008712917,-3.6932353e-05,0.0005105874,-0.00079549896,-0.0005377228,0.00040664856
350,-409.18588,172.2659,-49.65458,-3.3365912,-14.519393,-9.144814,-23.184896,-12.336421,-6.132933,-19.214407,-0.04328975,-5.90315,-9.162537,-0.0018547424,-0.0012649593,0.004511681,0.0035008749,0.0018269087,0.0027237746,-0.00024122934,-0.0016419478,-0.0027989084,0.0010489057,-0.0007919268,0.0004319406,0.0037920724
351,-407.14404,168.71642,-45.04044,-5.18201,-12.114863,-11.887849,-22.758518,-12.67691,-6.187149,-19.306152,-0.34882396,-5.5374346,-10.625217,-0.0010645434,-0.00041256662,-0.0059845736,-0.004009716,0.0036106575,0.0033456907,0.004676313,-0.0011888068,-0.001326968,0.004210516,0.0026237094,0.0018715715,0.0006433192
352,-416.09308,180.88605,-56.578976,8.31395,-20.200241,-4.8206964,-26.134825,-7.583858,-6.326639,-18.204088,1.7588441,-6.375642,-6.367653,0.0018713099,-0.00042274263,-0.0001276647,-0.0050086714,-0.0047546946,-0.0010209209,-0.0006452998,0.004278033,-0.00071473466,-0.0030478826,-0.0011848867,0.0037214197,0.003228877
353,-400.5861,170.94443,-42.269615,-10.26057,-6.543766,-11.698288,-23.591902,-13.640019,-5.901758,-19.23995,-1.4467957,-2.818941,-10.106072,0.013219651,0.007017592,0.0024463676,0.0034501,0.0019259462,0.000411449,0.00070475595,0.0010930027,-0.0019044777,0.0002363028,0.002684901,0.0019707533,0.004717716
354,-414.13943,180.10422,-55.46944,0.7182065,-15.674523,-4.725107,-26.728144,-12.421643,-5.9187403,-20.558151,-0.48345575,-4.781387,-7.5594277,-0.00083049276,0.0033543142,0.00075179804,-0.0022708033,0.0017148742,0.0015887246,0.0016231306,0.001791964,0.0041460963,0.0037061742,0.0022420771,0.0011285547,-0.0018579221
355,-420.6668,184.84842,-55.366314,8.645874,-17.896254,0.81417406,-25.976282,-9.275132,-5.1915975,-18.510729,-0.83448964,-6.9705358,-7.250553,-0.003637622,-0.0029192271,-0.0005498197,0.0057251183,-0.0013466906,0.000367007,-0.005284242,-0.0008998037,0.000979736,-0.0008815321,-0.00053986855,0.0037304708,0.0054413746
356,-403.398,159.99658,-37.52926,-8.398546,-7.7579546,-13.837888,-21.676094,-12.600506,-7.475234,-18.182453,-0.8473254,-4.474357,-11.006244,0.0069999895,0.005031056,-0.00059968856,-0.0014834643,-0.0004935275,0.0024986204,0.003883962,0.0014000769,-0.00047051307,0.0014159436,0.0022445286,0.0012791958,0.0017929762
357,-404.10608,170.73318,-42.827576,-5.248524,-8.981578,-11.594536,-23.054169,-12.586252,-5.558309,-18.39934,-0.48832887,-2.8839688,-9.321667,-0.002090458,-0.0010586795,0.00047324694,-0.00037321163,0.0006272507,-5.8667676e-05,-0.00077403284,-0.0005901555,-0.00041234904,0.00035280714,-0.00012945446,0.00019697986,-0.0007663063
358,-406.488,180.90631,-54.07512,-2.003112,-15.8625965,-7.0160985,-25.848577,-12.22814,-5.7144866,-19.687819,-1.5773826,-5.980587,-7.9852524,-0.02096482,-0.006475489,0.009109798,-0.0014604897,-0.011605252,0.0061946423,0.014624207,-0.0019108345,-0.0008156226,-0.0022371206,-0.00020399016,0.005818275,0.0015207472
359,-404.5208,178.8429,-48.51549,-3.5501068,-9.363828,-8.660461,-23.354002,-11.813453,-4.080106,-17.740562,-0.26993936,-2.726338,-8.084715,0.0054464876,-0.0003553632,-0.00052805926,0.0013295984,-0.003974082,0.0010038837,0.0017126559,-0.0018614241,-0.0018279925,-0.000580559,-0.0006047369,-0.00071104843,-0.00075568835
360,-401.96695,163.36075,-37.235172,-11.369881,-3.614915,-12.381605,-21.349056,-12.885684,-6.4807014,-16.762781,-2.0074954,-2.6440785,-9.706629,-0.0029314621,0.00091784797,0.00130066,-0.00011151113,0.0011822692,0.0014938476,0.0021045865,0.00071050314,0.0014157229,0.0013996727,-0.0011052991,-0.0008823241,-0.0014208369
361,-403.36407,177.00021,-47.727005,-3.1962306,-8.690075,-9.972441,-23.103672,-11.217642,-4.5510135,-16.56206,-0.07877781,-2.3627067,-7.1673446,-0.004258037,0.0026907504,-3.4448294e-05,0.0016608005,1.0734365e-05,-0.0009132151,0.0014833575,-0.0018500676,0.00054062327,-0.00070978375,-0.0014766449,0.0011367772,0.0036155172
362,-409.10757,173.93573,-49.95772,0.6962791,-13.274751,-6.0773735,-25.777506,-12.417337,-6.972286,-19.762012,-0.7470644,-6.0762973,-8.452572,0.012618558,0.0032808804,0.0021095427,0.0016454519,0.0022869664,0.006259515,-0.0051010014,0.0050244373,0.0046224226,-0.00286172,-0.0020418833,-0.002280699,0.0013113886
363,-407.952,177.92987,-51.779297,0.5889997,-13.197034,-8.515308,-24.443064,-9.033239,-5.241036,-17.922598,1.376299,-4.3535247,-7.2339363,0.00030181545,-0.0022403118,0.0004429274,0.0031679892,-0.0017639182,-0.0012749848,0.000963179,0.0016086434,0.00068264105,-0.002004364,-0.0017368132,-0.0018563407,-0.00042298157
364,-405.79337,169.7342,-44.631847,-4.33233,-9.132641,-11.332096,-21.764635,-11.900189,-5.999804,-18.159744,-0.63805336,-4.0666313,-8.91953,-0.00047829337,-0.0011249569,0.00030978164,0.00075732986,0.00022708306,0.0020641694,0.0015652411,4.0929503e-05,-6.954047e-05,-0.000582542,-0.00011635173,2.600209e-05,-0.0005197742
365,-414.12158,177.10664,-50.519,0.5125197,-14.045372,-4.942083,-24.456196,-10.000482,-4.5432024,-18.397793,1.1754065,-4.3312182,-7.2267103,0.00018491954,0.0045208577,-0.00094096584,-2.7785589e-05,-0.0006026823,-0.0015918576,0.0013351028,0.00034402224,0.0010943494,-0.0016305727,-0.00042152117,-0.0018634034,-0.00011718572
366,-431.44034,195.98787,-60.154476,14.288984,-19.772226,3.406963,-30.99795,-3.6606047,-5.457554,-13.713368,1.0127674,-2.4656198,-5.0288982,0.0015598561,-0.004213889,-1.7136697e-05,-0.007348738,-0.0025961446,0.0028220138,-0.0025158962,0.0026741815,0.0011972307,-0.0017566622,0.0008650446,0.0009930821,0.00013721826
367,-415.35236,168.48701,-49.253746,0.13564564,-16.335855,-8.1775875,-23.59183,-10.788274,-7.3866816,-19.476511,1.5228568,-6.483466,-8.078787,-0.00944083,-0.0059543606,0.007072266,0.008341999,0.000463736,0.0017183473,0.0038112164,-0.0036016477,-0.00291725,0.0053367154,0.002869046,3.4203586e-05,0.00386953
368,-405.5419,170.7352,-45.522064,-7.55755,-10.422334,-10.570455,-21.931229,-13.345681,-6.0561357,-19.3972,-0.74181104,-3.2518845,-9.282082,0.0030644452,0.004727136,0.0056188325,-0.0012284847,0.0016558734,0.003794458,-0.0020928704,0.0050389455,0.0004906843,-5.208418e-05,0.0015064483,0.0009079381,0.0018550525
369,-402.08942,165.98305,-41.294567,-8.190848,-5.9010386,-12.293459,-21.557882,-11.985565,-5.9917846,-17.524067,-1.1283588,-2.8303425,-9.1175585,-0.002217111,0.00089196913,0.00067243894,0.00023399846,0.0022582535,0.00031581512,0.00048103335,0.000105365725,0.00066887005,-0.0003475959,-0.00046883363,-5.1034345e-05,-0.0006741787
370,-413.83914,175.51811,-55.852253,6.181226,-20.460358,-6.3244677,-25.337727,-9.22478,-9.767621,-18.887918,1.6405553,-7.3697596,-6.8310614,0.007709837,-0.00051385036,-0.008145679,0.00043165887,0.005121806,0.007897919,0.0022283052,-0.0011996136,-0.0005253955,0.00081436714,0.0020441143,0.00051669683,-0.00085935654
371,-413.9602,183.25029,-49.801517,1.1734692,-9.341416,-8.317891,-23.319681,-10.610224,-3.532422,-16.19721,1.3566173,-3.1438258,-6.494811,0.013404381,0.0065611117,-0.00028522048,0.00029780818,-0.003114763,0.0005891511,0.0015982233,0.0042649275,0.0016048899,-0.0027479334,-0.0013453818,-0.0018082398,0.0029754974
372,-408.6906,170.41609,-42.99848,-6.8407393,-7.6625905,-10.635676,-22.065607,-12.181834,-4.939555,-17.947622,-0.36832264,-2.6175566,-9.026846,0.0003705641,2.5085299e-05,0.00032053073,0.001022867,0.0004014794,0.00042828097,0.0001634603,-0.00035163338,0.0004356194,-0.00010409204,-0.00010158321,9.425165e-05,-0.0005505762
373,-407.95007,176.4502,-50.04914,-0.9801966,-11.76479,-8.763757,-24.233345,-11.154493,-6.1621146,-19.065144,0.9297568,-4.35917,-7.9853706,-0.0023731329,0.0019784402,0.0010104816,-0.0025441968,0.0006335715,3.3403183e-05,0.00041211848,-0.00011732622,-0.0001863339,0.00018040826,-0.0011735113,0.0007152346,0.0009156925
374,-404.2227,177.10028,-52.76089,-2.1598458,-11.773424,-10.561483,-24.317245,-8.6500845,-5.2192826,-18.152418,2.8900645,-2.6321652,-7.573273,-0.0018873417,0.0025776413,0.0005592042,0.0015983458,0.0036688757,0.0025667464,0.0023325908,-0.002837385,0.003030008,0.005458485,0.0023974807,-0.0012897825,-0.00344155
375,-408.37973,171.9092,-49.017242,-0.30897343,-16.117754,-10.24103,-23.909433,-11.027677,-9.091653,-18.938921,2.2898316,-6.6968083,-8.364151,-0.0042317053,0.008344325,0.012545813,-0.00088766887,-0.0034508163,-0.001046612,0.0046283943,0.003923108,0.00058325037,-0.0068887696,-0.005842549,-0.0004910068,-0.0028414726
376,-409.59915,173.84708,-46.04722,-2.9886549,-10.296096,-9.351418,-23.057194,-12.105694,-5.1708584,-18.737839,-0.28200835,-3.4020548,-8.2520895,-0.00021541383,-0.00049179647,-0.0010562484,-8.67083e-05,-0.00016785816,-0.00220622,-0.00053885975,-0.000104017905,-0.00066241575,0.000158218,-7.4678224e-05,-8.768709e-05,9.518168e-05
377,-422.25403,179.53772,-53.34529,2.6752753,-17.598269,-2.711512,-26.544138,-11.440663,-5.810557,-20.163082,-0.8731665,-5.7106423,-7.25881,-0.009751685,0.007817776,0.0049329535,-0.003189162,0.0054905894,0.0047745174,-0.0032650589,-0.00081482506,0.0027616462,-0.0021360444,0.001329571,0.00012421142,-0.0005731122
378,-414.43442,182.19363,-47.74328,1.6534586,-6.7231054,-7.8837137,-23.177681,-10.456961,-4.001619,-15.330594,2.1444883,-1.2736477,-5.81964,-0.018983418,-0.0028201991,0.011547755,0.011487289,0.009540964,-0.004689019,0.0028347538,0.0005247167,-0.0037312855,0.0068358025,0.0055595287,0.0035636611,0.0014285189
379,-392.41245,170.67229,-41.109657,-11.02504,-0.9924018,-14.084263,-23.65656,-12.231424,-6.915084,-17.004423,-1.2952411,-2.05755,-9.136418,0.0033105812,0.0003535835,-0.0003120699,0.0007674155,-0.0015487344,0.0010017236,0.0018584407,0.00021866294,-0.00024603005,-0.00092127547,-0.0018750251,-0.0010798689,-0.00095917564
380,-404.17026,165.95337,-40.430355,-7.8370724,-6.5396466,-12.4562845,-21.776144,-11.985007,-5.777601,-17.59186,-0.6874558,-2.0880008,-9.146777,-0.0018876174,-0.0021504066,0.0035604758,0.0021262735,-0.0014310066,0.0011448517,0.0023063272,0.002089911,0.0013047357,-0.0014649493,-0.0016694795,0.0008959344,-0.0008011569
381,-403.71582,168.68002,-40.54543,-7.901002,-7.842606,-11.423276,-23.463528,-12.904253,-5.9639754,-18.653555,-1.142682,-2.8472395,-9.45749,0.0005474853,0.0009172848,0.00016460316,0.0005258872,0.0020664176,0.0022305383,0.00096983614,-0.00074960623,0.00018765824,0.0013887224,0.00069955376,-0.00018390258,-0.000449843
382,-405.5035,174.17216,-51.17251,3.1223044,-17.948889,-8.814591,-26.312632,-8.272844,-7.40559,-19.868599,1.4754512,-6.447465,-8.017234,-0.00674854,-0.008330134,-0.007889518,0.0014940517,0.008614823,0.0026551355,0.0016587223,-0.0034600827,-0.0059107817,-0.0004464148,-0.007459086,-0.006757768,-0.0006918133
383,-401.91135,169.70775,-41.867714,-8.356194,-6.432959,-11.627607,-23.103365,-12.378728,-5.3465495,-18.301207,-0.945499,-2.2745366,-9.654259,-0.00019104134,-0.0009507379,-7.148744e-05,0.00051272754,-0.001278612,-0.0004157539,0.0006674604,0.00037086816,-0.00077998237,-0.00077106437,0.00027428844,0.00034166028,0.0011646048
384,-410.24402,174.89638,-46.36249,-2.3582544,-10.938424,-9.161573,-24.000576,-12.138842,-5.60175,-19.355711,0.2477639,-3.4176013,-8.616306,0.00014255225,-0.0002411029,-3.8952207e-05,0.0006928063,0.00017215035,0.00037646224,0.00041012795,-0.0004766277,0.00044461424,-2.230775e-05,0.00038172342,0.00032153857,-0.00040919744
385,-409.21307,175.25328,-44.31285,-4.9576893,-8.42391,-8.297756,-24.229315,-13.311064,-4.5816956,-19.163494,-1.0686042,-2.0126047,-8.135765,-3.8593775e-05,-0.0037430346,-0.00069666095,0.0037976,-0.000430351,-0.0005167554,-0.00043574467,-0.0006152135,0.00035320723,-0.0016028397,-0.0017904805,-5.5504486e-05,0.00059189304
386,-397.26297,163.42648,-35.582867,-12.668689,-3.4271634,-14.505619,-22.061012,-11.683481,-6.057925,-17.025812,-1.9303192,-1.2428445,-9.439854,0.00017852051,-0.00076986087,-0.000365389,0.0004894843,-0.00043189485,-2.349982e-05,0.0005199134,3.697421e-05,-0.00040032962,-8.032776e-05,0.0001150703,-0.00016592641,0.00014834022
387,-414.4049,169.90907,-46.654263,-0.9488755,-15.689516,-6.344112,-24.094452,-12.305559,-6.6372213,-19.56564,-0.16234109,-5.4385343,-8.609983,0.014889528,0.013640876,-0.0058415607,-0.005832472,0.0027743794,-0.008797165,-0.005210071,0.0053265584,0.00048111868,-0.004285289,-0.0012284323,0.0007880509,-0.003738677
388,-406.08884,174.27518,-44.289547,-6.370698,-10.895217,-9.703409,-23.907549,-13.653631,-5.4099154,-19.920782,-0.93106484,-3.7958803,-10.313827,-0.005112339,0.0052797836,0.014796157,0.012371512,0.0070057986,0.0022342529,0.0015374022,0.0023981,0.0017440652,0.00073575677,0.0019091214,0.0023359386,0.0031348807
389,-405.6972,166.63261,-42.86919,-4.433146,-10.1611595,-12.080605,-22.643719,-11.515718,-5.778864,-18.883562,0.7729245,-3.2076023,-9.469925,0.0072857235,0.00016273072,-0.004526982,-0.0027534252,-0.003188103,0.00096956873,0.00020252162,0.00048037668,-0.0009967353,-0.0014603266,0.0019437072,0.0028859505,0.0016422579
390,-416.17484,178.40445,-50.683914,1.4275959,-14.564063,-5.676954,-24.870436,-10.94845,-4.8089185,-19.519361,0.63244766,-4.0824704,-7.9723225,-0.010079342,-0.00050524867,0.005266754,0.0022467345,0.0025393006,0.0012834114,0.001609215,-0.001486304,-0.00018125332,0.00022340468,-0.0004526316,1.6416649e-05,0.00012085038
391,-401.61816,168.3425,-38.941532,-10.430388,-5.6143675,-12.954138,-22.190945,-12.035123,-5.6538124,-17.215422,-0.92763776,-1.926716,-9.534632,0.00746094,0.0007409213,-0.0063930484,0.00028299555,0.0027274005,0.00064817857,-0.0006508852,-0.0010552953,-0.00055098196,-0.0003315157,0.0011619068,0.0016531877,-0.00039205715
392,-387.81665,158.88304,-34.996243,-14.350615,-2.4559832,-16.992086,-20.43291,-8.792611,-6.945297,-15.519943,-1.2794815,-1.6174922,-9.031083,0.0062091416,0.0051540867,-0.0019840577,-0.0038530976,-0.0034173767,-0.002671557,0.0019998949,0.0013396398,-0.0007885788,0.0025976996,0.0044422178,0.0017734738,-0.0030168148
393,-418.0798,171.3575,-48.570385,-0.549507,-16.999302,-8.679925,-23.487614,-10.363801,-6.419272,-20.03078,1.3150213,-6.552163,-8.807284,0.002451322,-0.00305572,-0.0037801217,-0.00096999295,0.0011811198,0.005040546,0.0022238714,0.0006521749,-0.0021914558,-0.0014344462,0.0037319704,0.0025892565,-3.8389622e-05
394,-419.79013,178.41168,-56.561195,6.353715,-22.930296,-3.6285038,-26.5385,-7.6812677,-7.411741,-18.87382,2.2711415,-6.453404,-7.2457657,0.00016334862,-0.0034596177,-0.004596889,0.00060312793,0.0016843141,-0.0039346563,0.0028428833,0.00038860552,-0.0008423791,0.002044296,7.579364e-05,0.00091644673,-0.0013501694
395,-396.07272,163.21199,-35.576485,-12.576351,-2.3088825,-14.39515,-22.890276,-12.246924,-6.798584,-16.803782,-1.9222904,-1.4807756,-9.332608,-0.002529656,-0.0015270663,0.004007882,0.0048060426,0.0008473236,0.00047100047,0.00035843413,-0.0013785887,-0.0014425231,0.00047084584,0.00069443544,-0.0005378823,2.4136682e-05
396,-403.72757,171.37155,-43.42193,-4.705574,-8.254634,-11.807308,-23.499966,-12.793119,-6.250427,-19.060997,-0.7704336,-3.2206984,-8.958001,-0.00046461847,0.00053932035,-0.0010123992,-0.0014318051,0.0023493979,0.001305896,-0.00072997913,-0.00049770414,-0.00093839946,2.185255e-05,0.001497344,0.00072843145,-0.0005633584
397,-404.42642,174.98712,-44.96353,-6.942128,-9.201482,-10.075074,-23.631231,-13.605943,-4.774087,-19.679054,-2.1829958,-2.6442146,-9.156924,0.0062985737,-0.0052149887,-0.00011055881,0.0056230603,-0.006195127,-0.0029227773,-0.0017922764,-0.00083232886,-0.00032199026,0.0017605651,0.0026758583,0.00042458682,0.0010074658
398,-417.84427,172.23105,-49.71152,3.5274575,-18.70492,-5.4830933,-24.437334,-10.075677,-8.470008,-20.115257,0.99888146,-8.02447,-7.859045,0.0071088243,0.0009407969,-0.0007054227,-0.005720513,-0.0070848903,-0.003376276,-0.00205013,-0.0025905753,-0.0032969313,-0.0014884579,-0.0033538628,-0.002877948,-0.00370686
399,-403.538,172.02135,-42.223843,-7.3140326,-8.659761,-11.056997,-24.217682,-14.920327,-6.0303025,-19.199224,-2.5601103,-3.128022,-9.47983,0.0006406044,0.0008076048,0.004119279,0.008392347,0.005932355,0.0037621688,0.0029076557,0.000112373746,-1.2812033e-05,-0.00042183232,-0.0006461393,-0.00071925455,-0.0004106292
400,-405.8042,168.69044,-39.338455,-7.2873545,-5.9311953,-12.311137,-22.460657,-13.530653,-5.988573,-18.55792,-1.7958165,-2.5823774,-9.965041,0.0011730993,0.002026151,-0.000699243,0.00045244643,0.0015685684,-0.0026982792,-0.0006744217,0.00015010175,-0.0005044838,0.0005685725,0.00011408166,0.0014197987,0.00034128557
401,-423.20953,189.55078,-56.573757,7.716707,-14.785138,-3.3055706,-26.839073,-7.6781464,-2.3814454,-15.687852,2.2581205,-1.556001,-4.0958986,0.010768086,0.011795597,0.002480838,-0.0054938784,-0.0053478093,-0.0043670516,-0.0025180264,0.00047510586,0.00052613765,0.0001394077,0.006139875,-0.00067713263,0.00017510515
402,-389.7883,165.49402,-32.8987,-15.001815,-3.147238,-13.224725,-22.702898,-11.312356,-6.6100187,-16.50681,-1.6821591,0.5789975,-8.893664,-0.004756486,-0.004111927,-0.00074282923,-0.0018222525,0.002811063,0.00284828,0.0038865602,0.006535657,0.0013600279,-0.0028579882,-0.0036418359,-0.0023150977,-0.0010988045
403,-418.48395,174.55206,-48.562794,0.6979402,-17.361258,-6.8360825,-24.258245,-10.783678,-6.4315753,-18.814554,1.0518097,-6.353327,-7.4016128,-0.0043119765,0.0081753,-0.002976348,0.006570788,-0.0008676576,0.005719275,0.001325412,0.0008003734,0.0014028768,-0.009451315,0.002628547,0.0042760232,-0.0058472613
404,-397.41113,171.20538,-40.25442,-12.038535,-4.682675,-13.503196,-22.45733,-11.981947,-5.3840966,-16.688467,-0.7046322,-0.33145908,-8.211181,0.0052462844,0.0016330574,0.002300136,0.0053105364,0.003955334,0.002701214,0.002047597,0.0028403113,0.0029581783,0.003630117,0.0028019059,0.0016742741,0.0014745167
405,-371.84955,156.58635,-32.125168,-17.506453,-2.0011466,-14.081351,-24.232471,-12.983834,-9.047546,-17.797121,-3.818429,-2.5218525,-10.311856,0.006302417,0.0042743725,0.007466969,0.004551458,-0.004456577,0.0018946714,0.0031828042,-0.003257191,-0.0034168384,0.004142427,0.001429774,-0.0020127655,0.0023066385
406,-407.8859,174.83394,-44.676426,-1.3122424,-10.606307,-10.537652,-23.430378,-11.309007,-5.261314,-18.308865,0.8459717,-2.7743478,-7.972937,0.003441271,-0.0005394822,0.003969512,0.00091252575,-0.004378821,0.0019607106,0.002515044,0.0009645899,-0.0015623824,-0.0014290233,0.00021558309,-0.0020467523,-0.00058095227
407,-414.99326,174.39003,-46.38339,-1.7801418,-15.080053,-7.2584205,-24.571955,-13.248173,-6.109285,-19.881603,-0.5262747,-4.4385986,-8.12072,-0.0059962138,0.007890809,0.006388059,-0.0015828541,0.0035628446,0.0037357942,-0.0021961774,2.5805319e-05,0.004023867,-0.0034580973,0.0004930864,-0.003475172,-0.00212329
408,-406.64297,175.77646,-46.04184,-4.176509,-8.691164,-8.199682,-24.241282,-11.968969,-4.9480243,-18.552935,-0.21386844,-2.6668954,-7.852055,0.0012278658,-0.0016119655,-0.0009352134,0.0004419556,-0.0026664152,-0.0007859606,0.00027786594,0.00039588855,5.7687717e-05,-0.00095724856,3.246393e-05,-0.0003558348,0.0006828965
409,-406.34778,183.72179,-52.800903,1.4460834,-10.959403,-8.33317,-25.355236,-8.976466,-4.3380632,-17.393171,0.9704298,-3.2146492,-6.471397,0.009327787,0.0069983737,-0.006735176,-0.007786346,-0.0022373183,-0.0030511057,0.0011616526,0.00020905239,-0.0029478883,0.0028362717,0.006460529,-0.00050025724,0.0017014608
410,-409.60284,174.61282,-47.930267,-1.5905917,-12.7828865,-11.161954,-24.17429,-10.626102,-5.3738,-17.884169,1.7902663,-4.002301,-8.094289,-0.0014192277,0.0019042066,0.002308915,-0.00042190464,0.002334567,0.002947434,-0.0013644214,-0.0027171192,-4.3654625e-05,0.0017142136,0.0031343317,0.00015077225,-0.0019242368
411,-420.266,177.60077,-52.43886,2.2120857,-18.729572,-3.92681,-26.053482,-10.919558,-6.782543,-20.172514,0.16526859,-5.941268,-7.4872885,-0.010695564,-0.00568692,0.0076194694,0.009108516,0.0055723432,-0.0007043238,-0.00032468775,-0.0027943726,-0.0023223055,-0.00061509234,-0.0013180353,0.0017768869,0.0020932846
412,-415.0377,179.50528,-51.589325,0.43316847,-13.447709,-4.8674455,-25.468315,-11.559145,-5.081836,-19.428751,0.269098,-4.2871656,-7.764974,0.0030719968,0.0005085577,-0.0006506266,0.00069972745,0.00021007481,0.00012824404,0.00055351364,0.00035755633,-0.00051498984,-0.000819461,-0.00061808253,4.4067332e-05,0.00034148223
413,-411.05545,180.39632,-54.97426,1.6928991,-14.258658,-4.7588925,-26.669584,-14.417327,-6.5029745,-19.852339,-1.1356778,-4.7820597,-7.907659,-0.00065120123,-0.0040976834,0.0072500687,0.0050219586,-0.0055812877,-0.007232537,-0.007230918,-0.007969477,-0.00314299,-0.00047324374,-0.00042283637,0.0011158691,0.0033363
414,-425.05542,195.05183,-61.46584,17.756512,-21.090122,5.2528367,-28.821238,-4.941259,-7.847353,-14.304296,-0.031288512,-2.3387904,-3.4509082,-2.7924903e-05,-0.004043428,0.009621228,-0.008783978,0.0056835674,0.0025369294,0.010753579,-0.0007113805,-0.003729349,0.0024925573,-0.0042342003,0.0022581029,0.0032870353
415,-439.424,186.18771,-59.515133,18.372513,-24.770512,7.397149,-26.369886,-3.7037506,-6.4861455,-14.628611,2.4436939,-5.4761705,-5.44957,0.008203869,0.0040910426,-0.0028423432,0.0043172236,0.012457238,0.0075093224,0.0068080374,-0.0041904887,0.0022848677,0.003506693,-0.0010690392,0.0029236404,-0.0012452205
416,-425.14383,178.8717,-52.75352,11.266413,-20.380985,-1.678448,-24.381704,-11.473718,-7.591546,-18.732622,-0.20556961,-7.1613836,-6.8469243,-0.0029888835,0.009173918,-0.000994665,-0.002644316,0.008147536,0.0032096815,0.0042341463,0.0014184611,0.0016662244,-0.0030008403,-0.0037136732,-0.0012185267,-0.0010600585
417,-423.08783,182.9818,-53.52613,9.738184,-16.523527,0.16946793,-23.11869,-9.899985,-5.30598,-19.26196,0.14739202,-6.0237017,-7.0564814,0.005683224,0.0010496445,-0.0042632082,0.0022103984,0.0004537174,0.0063155275,0.00079170085,-0.0055231215,0.004733123,-0.0026518584,0.0014842618,0.0030868729,-0.00069097686
418,-415.02692,180.52925,-53.613136,4.16336,-14.815279,-5.056323,-23.143267,-9.251065,-3.943498,-17.049372,2.8215673,-4.4068737,-6.092864,0.00083809765,-0.00057763606,-0.0023098956,-0.00095588807,-0.00038445668,-0.0016430166,-0.00017789312,0.0005044393,-0.0004755798,0.00025554563,-0.0004268081,-0.0005975671,-0.0009482377
419,-408.44907,181.73033,-53.10122,2.4855769,-11.680277,-4.3671737,-21.811386,-14.585261,-6.4650474,-18.436502,-0.3306831,-6.112686,-8.731394,-0.006784693,0.0017288522,0.002245281,0.0026522793,0.0033790849,0.001665178,0.0029476092,0.00022871884,0.0020025768,-0.00495014,-0.002914991,0.0011490193,-0.001263623
420,-398.46613,174.63301,-45.403812,0.5073439,-14.265489,-10.997513,-21.849712,-13.8208,-5.8423734,-16.694504,-1.0825515,-8.33847,-9.649704,0.0058850497,-0.005686987,0.0014617869,0.008543155,-0.003135465,0.003259053,0.0024079967,-0.00086219504,-0.0005730922,-0.0007817084,0.0019869565,0.006076484,0.002495059
421,-399.9983,169.4343,-43.019024,-5.044312,-7.628349,-10.147749,-19.90433,-14.743858,-5.9388323,-17.212782,-1.2418951,-5.124762,-10.427373,-0.0072130673,0.0077313324,0.009427076,0.0018834191,0.0074129873,0.0047438755,-0.004046213,-0.0060195886,0.0018153306,-0.008576769,-0.004294811,-0.00077564537,-0.00012798172
422,-390.22595,172.18625,-41.341984,-11.236067,-3.138523,-11.193217,-19.10123,-15.5451145,-5.7900043,-16.105947,-5.0897107,-2.467462,-8.860159,0.009527887,0.0021097637,-0.007759138,-0.0069978554,-0.0068920557,0.0012545803,0.0025015513,0.001230953,-0.0014893075,-0.0076166233,0.003213914,0.0036777474,0.0008715696
423,-427.76517,184.15762,-60.015198,13.672221,-24.80088,0.41495717,-26.920961,-3.669958,-7.0038958,-17.87543,3.3237782,-7.55715,-5.7874575,-0.0076551633,-0.002248731,0.00513556,-0.0049569025,0.0025836,0.014972834,0.0054109166,-0.0031732034,-0.0067692925,0.0013519797,0.0020431802,-0.0007352522,0.0022257213
424,-405.9187,170.45932,-40.385914,-4.6017995,-7.0583487,-9.868913,-18.548988,-13.0774,-5.588776,-17.54436,-1.6693444,-3.2434855,-8.354828,-0.0005640354,0.0001963498,0.0001270155,0.0009104591,0.0015315533,0.0007644411,0.00018002138,-0.0007938419,0.00026219903,-5.1993586e-05,4.4786684e-05,0.0002292615,-0.00022481874
425,-409.3641,173.30368,-44.648285,0.96168584,-16.04835,-9.583115,-19.349594,-12.338416,-6.7341757,-18.278116,0.23709935,-6.1823716,-7.7720456,-0.0061750654,0.0017835558,0.0027721801,0.0028815155,-0.0014711403,0.0017899412,-0.0063755317,-0.003298495,0.0030461766,-0.0053881207,-0.00062578655,0.0019108659,-0.000612197
426,-411.2989,182.54225,-46.954117,2.1227741,-10.921516,-6.4850035,-20.967056,-13.611807,-5.9814496,-18.7556,-1.3371863,-4.423827,-6.322631,0.0010606726,0.0006220115,0.0002540008,-0.00040805133,0.0005056433,0.0012364334,-0.00045096013,-0.00024360121,0.0015609583,0.0013068459,0.00015872924,0.0011193681,-0.00023503174
