,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
37,-415.4429,186.02722,-51.254276,6.049239,-15.485408,2.2453938,-25.772217,-9.699905,-4.5418653,-17.376574,-0.46997386,-3.8473027,-5.595736,-0.002726975,-0.0020973599,0.00022521391,-0.001323384,-0.000646198,-0.0003875623,0.00022544165,-0.0005352194,4.8889135e-05,0.0014271451,0.0009602698,0.0007770921,-6.9698915e-05
38,-411.08405,183.0099,-48.19436,0.73642606,-15.152522,-1.5496478,-23.96406,-11.366086,-4.0389557,-19.232138,-1.5693748,-4.154533,-6.0038986,-0.004783444,-0.008152255,0.000143554,-0.00012054473,0.0005145631,0.0018984517,0.0014568673,-0.0016024145,0.00066781265,0.001344992,-0.0015568732,0.00041469024,-0.00029802785
39,-401.80063,168.79971,-35.061737,-7.11555,-5.683333,-7.992958,-19.413982,-12.125192,-3.672219,-17.083994,-1.8461344,-2.1807673,-8.725378,-0.00060338154,-0.00037961078,-6.801421e-05,-0.00021708406,6.0279355e-05,0.0002450698,0.00012562597,-0.00014377755,-0.00039008146,-0.00015551748,8.144578e-05,2.6613056e-05,-3.480435e-05
40,-426.49203,174.33192,-52.978092,8.510498,-21.548607,-1.1496465,-25.866915,-6.471847,-7.315401,-17.785383,0.93252456,-7.247975,-7.681478,-0.007881606,-0.0066201426,0.0028286974,-0.0011772825,0.0029994894,-9.283292e-05,0.0011649585,-0.0011584295,0.00039734965,0.0014024938,0.0007126057,0.0019163565,0.0019398431
41,-397.7413,172.45753,-37.64294,-8.398791,-5.4074836,-6.3376412,-21.013212,-14.296872,-4.601525,-18.54853,-4.618225,-3.1431804,-9.492041,-0.020180121,-0.010106685,0.00059882796,-0.00087542867,0.008869055,0.004602516,0.003076007,0.0028041042,0.0026719759,0.0035286676,0.0003187844,0.00025738458,0.0012240235
42,-400.38196,158.09903,-25.701946,-8.999418,-3.8479865,-9.353466,-17.729828,-13.307706,-6.70174,-15.418778,-1.9169165,-3.0855622,-10.246491,0.0011937385,-0.0016036928,-0.0021607785,-0.0021153039,-0.0052743866,-0.0016131668,-0.0019177055,-0.0032233435,0.00028470185,-0.0033676794,-0.0014342963,0.0013397683,-0.001305743
43,-402.64514,165.46834,-32.97072,-7.562561,-7.285933,-8.80398,-18.10287,-12.381769,-5.8446565,-17.587463,-1.4044113,-4.916824,-11.083541,-0.0034688907,-0.0026267609,-0.00025427243,-0.0008944905,-0.0009379387,0.00045403693,0.0013668409,0.001127486,0.0014070957,0.0013250224,0.0002443117,0.002013526,0.0027497013
44,-411.80743,181.99686,-46.60024,-0.56472033,-11.320007,-1.183116,-23.6214,-12.819231,-3.2557547,-18.734121,-1.8100938,-3.0046003,-6.200282,-0.0068285377,-0.005852508,-0.00043543582,-0.00065885583,0.00096587505,-0.0005649781,0.0018097076,0.00015795992,0.0017421726,0.003860867,0.0017304391,0.002276577,0.00079468184
45,-407.74603,163.55014,-39.16902,-2.756147,-9.342643,-6.464574,-17.337421,-11.192902,-3.4874153,-15.862066,0.582971,-4.0165906,-8.484516,-0.010005738,-0.0078023127,0.0020582285,0.003650081,0.0021952474,0.0021438873,0.0010935689,-0.00039278573,-0.0017560463,-0.00092061417,-0.00022614014,0.0007735839,0.002473131
46,-400.15906,171.76071,-42.50107,-2.2820408,-11.339425,-9.453573,-21.172955,-9.362097,-3.0231984,-17.89466,0.49206427,-3.781964,-8.223637,-0.013995768,-0.006744044,0.0045745997,0.0056536687,0.0038040143,-0.0010482365,0.00092844944,0.00022654646,9.416769e-05,-0.0010991897,-0.003742481,0.0005222681,0.0001823926
47,-411.4345,178.70404,-50.038494,0.27241275,-14.820634,-2.7038848,-25.101343,-12.887223,-4.170483,-19.519655,-2.410808,-4.808311,-8.225186,-0.0059490493,-0.005064903,0.005111199,0.0024881894,0.0059665237,0.00071376236,0.00076028524,-0.00048373066,0.00024996852,0.00041466465,-0.0012959781,0.0011580456,-0.0008800125
48,-426.35406,180.86188,-52.034294,7.1009645,-18.27561,0.8170398,-26.113361,-9.380429,-5.8991823,-17.232855,-1.223115,-4.3478894,-7.2628202,0.0005760584,-0.0027052586,0.0007116832,0.0006133174,-0.000996633,8.535462e-05,-0.00031288865,0.00020743547,-0.00068025733,0.00023245643,0.0012779298,-3.82443e-05,0.0011037535
49,-421.76602,188.69902,-50.958897,7.2211137,-13.794079,-1.5746889,-25.40242,-7.3680744,-3.3829088,-13.832969,1.7595348,-1.6273638,-5.321117,-0.0038237756,-0.0075281477,0.0029413262,0.00013897,0.003517243,0.0013413109,-0.00087279273,0.0019034925,0.0026616435,0.00048789138,0.0014157792,0.001763085,0.0028223856
50,-404.51157,174.08829,-39.66171,-3.5210862,-10.346958,-10.257031,-20.96307,-10.037654,-2.6549866,-17.211279,0.2482087,-2.8751671,-8.298587,-0.0031828755,-0.004382823,0.0005475644,0.0007759035,-0.00012939223,0.0011165797,0.00064505805,0.0009883392,0.0018865812,0.0016118548,0.0009799763,0.0006195444,0.0012681735
51,-411.64996,169.14603,-37.222763,-0.8952736,-12.10907,-7.1439238,-20.067022,-11.892445,-6.5967016,-20.456818,-1.1541722,-6.052321,-9.108407,-0.010108944,-0.0045313295,0.0023220745,-0.001357676,-0.0004349363,0.00076183287,0.003547116,0.0038347633,0.00040128658,0.00017140825,-0.0027162158,-0.0032056735,0.0007662135
52,-405.52164,183.53014,-44.76943,2.5231817,-9.523939,-6.586262,-22.838488,-10.362658,-1.5537997,-17.547272,-1.2693487,-2.9367504,-6.817003,-0.0024803085,-0.006305819,0.0043950654,-0.00075253926,-0.0023157592,0.00010861613,0.0016431543,5.9601323e-05,-0.00032243723,0.0034417526,-0.0007889972,0.0024173884,0.00062706874
53,-434.79355,193.86316,-61.375153,13.077132,-20.838665,4.932818,-30.185917,-5.244173,-5.859186,-14.892485,0.47374964,-2.471669,-5.77952,-0.004072632,-0.0066005266,0.0017983323,-0.0029173638,0.002061206,-0.0010756061,0.003362861,0.0028209703,0.0018065593,-0.0010676146,-0.0008371349,-0.0001346219,0.00039542263
54,-420.746,170.6922,-43.635,-0.2541737,-10.047269,-3.8810763,-19.566422,-10.747474,-1.9829115,-17.675142,0.89888674,-3.2335403,-7.712612,0.0021307077,-0.0033431286,0.00034830716,-5.748299e-05,-0.001153349,-0.00062182447,-0.001009505,-0.0010415079,-0.00038820575,0.0004830104,-0.0013090965,-0.0006359707,-0.0014693025
55,-422.64557,188.87213,-58.885067,10.276951,-21.78245,4.8866186,-29.896038,-8.305439,-7.030502,-18.504131,-3.1240368,-4.396156,-7.1877007,-0.00085525075,-0.0009249564,0.0033487924,-0.0001303174,0.0010314789,3.0456473e-05,0.0026374853,0.0011490538,0.0014009054,0.001569029,0.0009898648,-0.00011571421,-0.00045444406
56,-421.48462,191.58084,-63.399704,10.744048,-21.215563,6.1625814,-30.812563,-7.5125895,-7.260801,-18.03613,-3.855163,-3.724685,-8.130705,-0.0022471065,-0.0056151487,0.0025563382,-0.0020505604,0.0029858244,-0.0023619004,0.0034566403,0.0011058707,-0.00082619314,-0.0013206234,0.00016230982,0.0018783342,0.0012832299
57,-423.7555,185.85881,-57.988926,11.30816,-20.482288,1.3399038,-28.104252,-5.083172,-5.875299,-16.539331,1.1759148,-4.15549,-6.264121,-0.0027948422,-0.0021518338,0.0031193167,0.0019259449,0.0019784097,-3.1110812e-05,-0.00075521984,-5.9865593e-05,0.0006630838,0.00064271,-0.00017216928,0.0005664922,-2.9455341e-05
58,-430.23203,182.37822,-58.910736,13.651573,-25.309856,4.674777,-29.07789,-5.5560584,-9.841241,-16.111244,-0.5112223,-5.4255466,-8.115159,0.0007198739,-0.011209633,0.006541654,-0.005607842,0.0025651446,-0.0015132226,0.0032683453,-0.0007604051,0.0015448186,0.0033104774,0.00038878352,0.00092458003,-0.00053248554
59,-422.47812,185.60167,-60.621807,11.646742,-20.94318,0.8728443,-28.551235,-4.439358,-6.7008367,-16.740257,0.96683353,-4.5689216,-6.399205,-0.00520968,-0.0016130075,0.0032841722,-0.00085434143,0.0012732852,-0.0014546331,-0.0007396663,0.0005312975,0.00029581046,-0.00025829655,-0.0005231852,-0.0010815476,-0.001870366
60,-423.10532,179.4791,-59.664898,12.880878,-25.150723,1.3959948,-28.094948,-2.5219777,-8.011843,-17.974585,1.3005991,-6.373661,-7.4115796,-0.0016642826,-0.005143155,0.00345077,-0.001222917,0.0033496944,-0.00029576122,-0.0014773016,-2.5075184e-05,0.0016900201,-4.73999e-05,0.00046042335,0.00160682,0.0018271955
61,-432.3939,182.48938,-58.514027,14.143761,-24.812746,5.103726,-28.730856,-5.974007,-9.289721,-15.598204,-1.7607304,-5.25214,-8.005226,0.0020693538,-0.009196549,0.0005952505,-0.0030813345,0.004155869,-0.0026104948,0.002256842,-0.001865966,-4.0889743e-05,-6.750268e-05,-0.0010976458,0.0002301094,-0.0018340627
62,-427.76385,183.40855,-58.708282,10.719264,-23.750582,3.1374,-29.463688,-6.6175056,-8.1024,-17.746876,-1.3257331,-5.851164,-7.623667,-0.0024338635,-0.0009609304,0.0003979576,0.00022627076,0.0021659085,0.00065021566,0.0019493897,-5.753983e-05,0.0012965831,0.000111787675,-3.4764234e-05,-0.0011599363,-0.00070964306
63,-425.01947,189.25978,-58.216362,9.391498,-17.793161,2.0342238,-27.598787,-7.658173,-5.031912,-15.952752,-0.6999517,-4.3339257,-6.1699667,-0.004041544,-0.005007227,0.0002230597,0.00043649552,0.0022412548,-0.0002780817,0.0016640999,-0.00032395884,-0.00090920395,-0.00024711338,-0.00047562737,-0.0004020348,-0.00036359017
64,-423.42325,187.13374,-56.27561,10.419176,-20.057096,5.5230584,-29.78442,-8.861835,-6.2024293,-17.48941,-1.9652815,-4.7180142,-7.1908092,-0.010469368,0.0002504523,0.0019845117,-0.001135807,0.0060351957,-0.001955189,-7.569722e-05,-0.0010731854,-0.00061340106,6.579534e-05,0.002508929,0.00039280503,0.0037320987
65,-425.26257,183.4644,-50.796944,5.718402,-13.292961,0.29951304,-24.995562,-10.038424,-3.066336,-17.789486,0.6265044,-2.8498163,-5.840579,-0.0073196297,-0.0037138483,1.0756602e-05,-0.0009068766,0.0016590138,0.00040856266,-0.00040347237,0.00043784542,0.0018988319,0.00015838498,0.0032000085,0.0027710416,0.0013955839
66,-430.77206,180.83882,-59.942204,14.246527,-26.04463,3.771652,-30.14673,-4.572503,-10.425577,-16.55512,-1.1094218,-6.2170615,-8.866484,-0.002649457,-0.0041999905,0.0040791784,-0.0056807245,0.004320204,-0.0017104011,0.0012939243,-0.0009035509,-1.7728402e-05,0.001054451,0.0003449112,0.0005548481,0.0016451144
67,-435.34332,190.2534,-58.556644,10.414852,-19.310425,5.831956,-29.851866,-7.72455,-6.933721,-18.574669,-3.6318464,-3.0672271,-7.761361,0.002698535,-0.0017214754,0.007905117,0.0010778651,0.0021685108,-0.00066034537,0.0020534028,8.604017e-05,0.0004745853,0.0024092458,0.004448771,0.004839029,0.0007233161
68,-421.00235,176.37828,-50.711685,3.5759826,-16.599733,-2.298842,-24.468664,-10.680601,-5.3105993,-20.171314,0.026261237,-6.221788,-7.742277,-0.0035841118,-0.0024084859,0.0005975762,-0.00087998825,-0.00043939636,7.367926e-05,0.00061630463,0.0005506011,-5.5117725e-05,0.000478755,0.00011607815,-0.0005791587,0.00010588615
69,-433.66797,182.11499,-59.88141,13.312147,-25.635942,5.283488,-28.76883,-5.414532,-10.15526,-15.741701,-1.5336444,-4.6564484,-8.595129,0.0036408734,-0.0032030607,0.0061924513,0.0005713024,0.0038410677,0.000595776,0.0021522245,-0.001079842,0.0002842945,-0.00083977875,0.002278707,0.0009870846,0.0007491008
70,-418.4647,177.84846,-43.96757,1.2463319,-5.9677362,-6.2484694,-21.355871,-10.376259,-1.2425964,-15.749046,1.7511013,-1.3605942,-6.8546023,-0.011135421,-0.00026960566,0.0022834204,-0.0024816252,-0.0004785289,-0.0012999772,-0.0017111886,0.0030346634,0.006814773,0.003294443,0.0028325357,0.003739807,0.0016010437
71,-412.0091,179.75417,-44.988415,-2.7000148,-9.737891,-3.0753696,-23.825552,-13.683487,-3.170096,-20.482351,-2.9038792,-4.1445284,-8.647927,-0.00669607,-0.0046945377,-0.001998018,-0.002239257,0.001264007,0.0016418581,-0.00044106043,-0.0017536764,-0.000220281,0.0014636846,0.0010457274,0.0016452364,-2.3841858e-07
72,-426.9096,184.71104,-57.179527,11.653272,-23.186317,2.8648558,-29.044842,-7.854822,-8.230685,-18.139956,-1.7007827,-6.148296,-7.75741,-0.0011261533,-0.0029837533,0.0019387278,-0.0016700123,0.0012032023,-0.002057461,0.00041511844,-0.0022298677,-0.0015095724,0.00018145029,7.875707e-05,0.0005840278,-0.0013636594
73,-422.0893,184.49599,-53.850674,7.4733562,-18.991209,1.393852,-27.632158,-9.873271,-5.7638764,-19.34311,-0.44941276,-5.8151937,-7.081309,-0.0026619013,0.0001495628,0.006093144,-0.0019701242,0.0019373198,-0.0022135833,0.0001117557,0.0011632127,0.0016862772,0.0021811693,-0.0005032454,-0.00023656353,-0.00038365167
74,-425.3828,186.62044,-57.10309,11.521626,-21.300291,4.4493976,-27.58811,-6.786214,-6.32785,-17.069605,-0.5810448,-4.289669,-6.327317,-0.0025917394,-0.0041740835,-0.0017685576,-0.003991263,-0.0015434792,-0.002951604,-0.0002606685,-0.0017395323,-0.0001762714,-0.0006153612,-0.0008378114,0.0004944531,-6.98606e-05
